gene_id	gene_length	counts
1316643	483	0
1316694	171	0
1316716	282	0
1316856	303	15
1317011	783	0
1317034	396	0
1317075	375	37
1317175	687	0
1317187	1233	5160
1317271	648	1113
1317292	357	419
1317354	210	0
1317377	1614	646
1317395	1173	0
1317466	729	914
1317629	288	0
1317784	315	0
1317907	180	0
1317916	228	511
1317944	1566	4079
1318009	165	0
1318012	531	224
1318032	186	0
1318176	915	1819
1318283	504	0
1318390	720	0
1318408	687	0
1318413	249	183
1318600	174	0
1318782	285	0
1318817	564	0
1318832	564	646
1318856	336	0
1318953	486	0
1318978	450	276
1319130	675	2361
1319173	213	0
1319191	702	273
1319196	1596	3251
1319243	174	1543
1319268	342	1562
1319292	327	0
1319300	192	67
1319342	441	0
1319350	339	244
1319464	219	3
1319524	429	4
1319607	228	151
1319655	582	1647
1319706	276	0
1319879	276	39
1319912	774	0
1319973	219	32
1320052	240	32
1320153	330	0
1320221	585	3491
1320255	552	51
1320288	339	115
1320509	1422	0
1320510	1155	3588
1320633	165	0
1320640	309	83
1320646	189	0
1320712	354	0
1320791	453	0
1320826	240	0
1320856	351	0
1320872	816	0
1320904	372	0
1320914	180	0
1320924	642	0
1320939	192	12
1320983	357	118
1321010	372	146
1321130	696	0
1321152	990	3272
1321157	234	0
1321165	603	0
1321290	684	0
1321350	414	874
1321412	420	0
1321428	453	0
1321513	345	0
1321718	204	0
1321736	228	1658
1321745	537	1
1321822	243	0
1321880	885	741
1322009	378	5
1322033	510	73
1322076	705	0
1322114	198	8
1322127	216	0
1322146	525	0
1322340	843	0
1322391	474	503
1322409	624	0
1322554	282	0
1322596	2226	0
1322636	450	0
1322645	732	0
1322733	771	199
1322775	258	0
1322801	525	0
1322820	1176	410
1322862	333	0
1322900	195	108
1322919	210	0
1323039	489	0
1323078	327	0
1323191	282	0
1323309	360	0
1323316	432	0
1323382	291	7
1323761	408	0
1323764	201	0
1323886	198	0
1323995	189	0
1324023	291	3174
1324061	333	0
1324150	801	0
1324161	240	5
1324320	924	0
1324371	564	0
1324413	906	0
1324439	1914	0
1324441	219	10
1324448	264	0
1324451	360	0
1324500	189	19
1324517	498	101
1324556	564	0
1324559	330	0
1324610	918	163
1324628	291	0
1324751	216	168
1324895	150	0
1324925	168	0
1324933	357	0
1324947	207	102
1325001	342	18
1325008	447	0
1325233	213	0
1325618	204	411
1325619	513	0
1325637	675	0
1325651	720	0
1325737	222	0
1325817	492	0
1325825	426	0
1325878	333	0
1326001	462	0
1326089	153	1062
1326094	525	0
1326136	606	230
1326168	255	0
1326218	762	0
1326297	399	1
1326408	1350	29
1326450	273	0
1326482	612	806
1326519	219	0
1326577	645	0
1326669	219	0
1326702	348	4208
1326822	165	0
1326824	441	0
1326858	1047	1087
1326865	654	0
1326869	183	938
1326881	459	0
1326887	468	0
1326963	342	0
1326977	1398	7495
1327012	783	0
1327107	237	0
1327159	306	122
1327267	492	0
1327328	339	0
1327345	207	0
1327413	360	0
1327491	294	3204
1327537	288	0
1327619	243	0
1327712	174	127
1327900	279	0
1327901	231	0
1327951	312	14214
1327961	558	0
1328032	1470	0
1328128	222	6
1328186	237	1486
1328202	234	0
1328222	345	0
1328278	219	994
1328322	198	0
1328337	492	0
1328343	195	0
1328471	327	290
1328602	525	0
1328744	1047	3
1328753	273	0
1328775	216	0
1328803	429	0
1328875	651	3
1328889	255	0
1328892	297	0
1328895	849	826
1328977	342	0
1329054	1272	2222
1329075	210	0
1329155	1527	4640
1329249	852	149103
1329300	483	0
1329328	513	0
1329529	264	0
1329542	813	0
1329693	156	1041
1329760	501	0
1330037	501	1103
1330052	615	0
1330060	186	0
1330087	237	0
1330130	279	0
1330132	213	0
1330133	315	0
1330169	900	0
1330189	486	0
1330223	297	0
1330237	366	0
1330292	525	0
1330361	213	0
1330377	243	10810
1330505	342	0
1330661	255	15823
1330667	669	754
1330709	240	315
1330776	303	0
1330944	177	0
1331045	354	0
1331070	615	132
1331114	615	5
1331135	264	0
1331172	615	0
1331190	1464	0
1331201	465	49
1331396	486	441
1331419	180	0
1331531	528	0
1331548	846	0
1331572	171	0
1331588	651	0
1331593	693	0
1331644	408	0
1331661	360	0
1331818	765	27004
1331839	174	0
1331894	342	0
1332017	858	0
1332020	423	0
1332042	291	0
1332064	348	0
1332116	165	156
1332120	1464	0
1332226	258	0
1332394	213	156
1332610	1029	0
1332629	369	293
1332821	153	40
1332911	183	0
1332915	306	0
1332967	651	0
1332968	594	927
1332975	381	0
1332980	507	0
1333101	501	0
1333283	315	0
1333300	552	2
1333375	684	13
1333396	501	0
1333398	198	0
1333469	531	4808
1333517	429	8
1333537	342	0
1333560	1122	45090
1333639	627	0
1333643	168	0
1333646	414	0
1333649	264	0
1333787	501	0
1333866	243	7
1334031	273	0
1334046	354	432
1334093	435	0
1334100	594	0
1334110	405	0
1334121	342	362
1334186	216	0
1334277	555	2741
1334281	486	0
1334311	510	0
1334323	1047	1
1334414	966	0
1334487	903	0
1334542	492	0
1334553	393	0
1334628	585	13
1334786	1380	156
1334788	534	29
1334789	789	2914
1334818	1929	3798
1334826	1914	26862
1334842	1923	2908
1334871	4257	2537
1334910	636	3025
1334916	1050	757
1334942	1011	1081
1334963	1554	5344
1334988	537	1819
1335001	1377	631
1335024	1908	961
1335033	1839	13000
1335043	855	2462
1335046	579	91
1335055	291	45
1335057	1329	1168
1335061	1371	6808
1335075	1200	847
1335080	975	719
1335081	1449	346
1335108	1719	332
1335114	1221	260
1335134	462	385
1335136	2241	4818
1335144	903	649
1335147	1620	21029
1335156	162	34
1335180	453	59451
1335196	600	1165
1335207	237	1657
1335208	492	160
1335213	1212	1764
1335223	231	36
1335235	255	3531
1335246	315	4761
1335247	1482	157
1335249	1782	2479
1335251	1296	4349
1335252	1125	165
1335275	165	3026
1335281	987	2019
1335288	456	129
1335341	1476	5852
1335351	1143	706
1335353	1860	39472
1335360	1083	397
1335405	783	49
1335435	1053	4
1335439	1461	862
1335482	1509	4310
1335490	972	2055
1335525	2895	2327
1335526	282	60
1335531	276	1217
1335548	3174	10821
1335562	1329	2564
1335577	903	416
1335626	2130	3130
1335632	1296	19259
1335633	1032	26831
1335653	1224	11697
1335667	2424	1541
1335701	1086	1864
1335743	975	0
1335754	996	1477
1335756	1086	2482
1335776	627	3889
1335777	1194	2989
1335794	2736	13011
1335812	2376	2749
1335832	1299	941
1335850	519	2245
1335852	2487	0
1335863	810	492
1335873	1248	229
1335875	540	2853
1335879	822	479
1335880	354	94
1335891	711	473
1335903	657	39
1335963	1227	7510
1335980	855	292
1335982	1017	6070
1336036	987	0
1336050	1422	2219
1336072	1272	2861
1336077	1890	58037
1336164	1329	572
1336171	1356	1831
1336189	1230	3432
1336205	2217	8231
1336210	966	2041
1336289	699	879
1336300	2343	727
1336306	2610	1276
1336338	1038	13905
1336373	690	48
1336393	1296	648
1336403	2214	11837
1336424	2007	4240
1336426	1413	4390
1336469	1662	2304
1336484	534	2124
1336508	4926	30225
1336520	816	1383
1336529	3045	5468
1336535	198	108
1336537	921	893
1336553	1305	5296
1336571	264	0
1336589	876	4359
1336607	837	5345
1336650	1575	723
1336665	969	247
1336667	1017	566
1336675	276	2
1336677	237	208
1336678	510	2444
1336688	2457	4083
1336732	786	1201
1336739	909	14487
1336766	1314	1026
1336772	2475	1782
1336778	1575	4181
1336781	1173	2597
1336821	732	4774
1336847	1065	5859
1336886	1632	9029
1336889	3246	3750
1336892	1098	2606
1336895	1617	2980
1336896	1086	547
1336911	2328	33
1336922	999	1743
1336925	972	2782
1336939	312	8702
1336941	807	127
1336946	867	8417
1336979	1593	2331
1336995	969	232
1337012	1773	3226
1337019	888	1654
1337055	900	2056
1337132	195	0
1337156	2130	100992
1337168	417	3991
1337180	1260	757
1337195	2283	579
1337198	1584	3270
1337204	1995	30865
1337251	1902	41658
1337291	1302	2108
1337294	3408	355
1337306	855	3333
1337311	816	2847
1337313	1071	12634
1337335	561	232
1337358	903	483
1337369	2571	4992
1337402	471	20
1337412	1920	3498
1337415	234	0
1337423	3807	2094
1337446	3924	1875
1337447	918	1941
1337455	1143	17030
1337457	384	33163
1337459	1626	1887
1337486	1521	3393
1337487	885	361
1337494	2307	146
1337500	402	243
1337517	1362	6213
1337534	657	110747
1337540	606	516
1337581	3006	1410
1337620	1422	15397
1337638	525	675
1337704	1956	5002
1337732	1521	10693
1337747	3831	7886
1337766	747	10
1337768	2736	3173
1337809	3840	2420
1337811	1470	1926
1337831	1164	1673
1337837	867	16006
1337849	1671	987
1337853	192	121
1337854	474	1685
1337859	1260	13825
1337861	342	9499
1337862	1173	1485
1337881	4188	13637
1337887	1014	1867
1337910	243	191
1337931	2328	3417
1337941	180	1185
1337947	1035	3513
1337948	1584	3339
1337954	417	59679
1337973	2124	12783
1337974	1644	304
1337978	726	117
1337987	1692	265
1338025	294	99
1338088	537	11266
1338095	1506	113
1338105	1149	6218
1338111	252	28300
1338116	264	53
1338127	897	0
1338155	1329	10490
1338163	558	41
1338164	2349	3077
1338187	1833	5785
1338231	1386	10854
1338238	333	2599
1338244	891	38
1338249	2574	5500
1338250	1410	6605
1338258	1278	10205
1338271	1428	73222
1338291	1083	8173
1338310	2160	3206
1338318	2967	3211
1338330	447	3139
1338334	306	4057
1338339	3102	5374
1338342	1206	2231
1338349	375	5429
1338355	1752	854
1338368	1299	442
1338380	507	106
1338444	1302	3124
1338476	1917	637
1338529	801	3026
1338558	606	306
1338580	906	1200
1338581	861	9048
1338608	2127	0
1338611	885	0
1338622	2046	6673
1338639	1215	23032
1338648	981	0
1338665	426	1717
1338673	960	213
1338676	246	76
1338691	744	424
1338695	891	3497
1338705	5301	9298
1338707	1710	17723
1338711	672	842
1338748	738	47
1338757	2427	6881
1338763	2826	6442
1338846	1056	2341
1338863	903	0
1338875	792	381
1338887	930	1163
1338905	1884	2425
1338906	1533	21848
1338922	4623	8373
1338936	1473	0
1338948	717	0
1338949	588	2546
1338972	954	7420
1338975	510	5208
1338991	2427	0
1338993	519	868
1339037	3165	517
1339039	1788	816
1339095	657	953
1339107	723	3620
1339137	1110	12467
1339156	591	29564
1339203	930	600
1339215	1443	4371
1339281	1377	1285
1339292	2175	2457
1339299	984	0
1339326	2085	26684
1339333	777	12484
1339334	738	9041
1339375	2646	20914
1339411	1377	1872
1339415	1194	6295
1339420	459	4443
1339446	1671	3649
1339471	555	4521
1339479	1626	2434
1339480	471	246
1339489	717	37
1339501	963	947
1339517	1902	3549
1339563	3729	6001
1339576	609	1454
1339582	2085	11689
1339591	1662	365
1339613	396	7460
1339624	546	14
1339637	333	2517
1339647	1203	2300
1339656	984	1207
1339683	1323	4407
1339687	726	1521
1339710	1389	525
1339723	4515	2824
1339789	2496	3435
1339811	1533	9976
1339829	231	0
1339858	1200	401
1339865	300	1337
1339880	897	1382
1339883	933	2790
1339893	1155	189
1339911	1164	3225
1339916	399	481
1339918	636	1454
1339931	3333	3987
1339955	1020	12761
1339960	969	49811
1339975	1158	63
1339987	1197	4404
1339992	837	1503
1340022	2010	6517
1340040	486	385
1340061	1263	10597
1340071	534	2788
1340085	459	241
1340090	1104	1693
1340091	669	32884
1340098	1353	103
1340105	387	1691
1340107	1080	329
1340109	516	4024
1340119	1284	646
1340126	267	850
1340159	2247	975
1340187	2796	929
1340194	1101	13
1340223	2376	9561
1340224	2193	3916
1340243	1203	11526
1340269	555	2017
1340289	1782	11549
1340296	1170	285
1340317	1302	424
1340351	2676	3226
1340392	1362	7041
1340400	1275	1438
1340407	1065	34828
1340410	966	1833
1340448	543	253
1340454	780	2337
1340462	1830	14091
1340473	1284	653
1340493	1284	287
1340500	1323	542
1340501	1122	2205
1340512	1032	2087
1340522	219	2586
1340528	1101	4373
1340533	2385	402
1340554	1059	321
1340560	1611	26677
1340563	1077	159
1340566	1707	9598
1340577	1473	268
1340579	342	6342
1340584	1086	109
1340600	2538	21581
1340622	1248	611
1340623	1761	1
1340624	1098	1154
1340645	1512	1094
1340662	954	0
1340698	2196	7476
1340703	324	11466
1340713	408	5784
1340749	1035	3419
1340758	255	15949
1340774	3816	2526
1340800	1599	2451
1340858	924	1011
1340862	462	0
1340865	936	2039
1340887	1422	6754
1340888	1461	2954
1340900	1737	7190
1340936	735	0
1340941	1803	17821
1340983	2139	4816
1341010	2163	829
1341015	1398	1528
1341016	798	155
1341030	534	134
1341034	1140	853
1341039	2256	1583
1341041	1737	2661
1341045	1644	2087
1341047	957	1677
1341056	354	2283
1341059	1992	1025
1341070	1512	1505
1341071	1254	1326
1341101	336	40
1341111	663	1840
1341117	300	1611
1341128	1152	2280
1341145	2766	1371
1341158	1491	0
1341161	342	216
1341171	1989	6879
1341174	999	1316
1341179	891	0
1341187	1005	250
1341189	1503	2514
1341216	2796	4370
1341228	960	0
1341249	1620	345
1341255	876	841
1341267	3576	694
1341296	1386	92
1341297	675	417
1341321	948	1076
1341334	1308	6648
1341338	1626	1155
1341351	342	5
1341362	2799	6281
1341391	1641	1257
1341401	1437	371080
1341414	894	159
1341422	1719	273
1341426	651	635
1341438	684	4270
1341448	1554	11795
1341452	1521	948
1341458	1446	1920
1341464	852	1649
1341479	213	0
1341493	2022	11365
1341506	315	81
1341513	783	266
1341521	168	0
1341526	780	25999
1341537	636	0
1341550	243	3
1341560	1347	3014
1341570	624	6299
1341577	486	154
1341616	1389	4586
1341622	810	1304
1341632	1857	1300
1341639	510	67
1341658	825	0
1341676	636	3091
1341704	1653	6992
1341732	177	0
1341744	171	0
1341760	1461	533
1341779	867	3158
1341780	1641	214
1341811	3840	5912
1341828	1077	3553
1341837	408	462
1341838	831	1241
1341840	1296	11950
1341863	2901	0
1341874	162	0
1341886	1761	11402
1341891	1170	1017
1341916	2040	3654
1341917	567	0
1341919	1716	1120
1341935	1638	170
1341941	237	0
1341953	2154	4391
1341958	489	11000
1342004	654	800
1342009	423	42
1342026	1512	6720
1342038	453	224
1342066	834	27
1342091	1656	3855
1342092	1605	8937
1342115	168	0
1342143	816	1921
1342149	1023	0
1342174	738	807
1342213	591	13472
1342215	1749	2159
1342218	171	0
1342254	288	0
1342303	1065	1210
1342341	972	18096
1342407	3942	1434
1342413	3474	2161
1342435	1083	3047
1342455	741	2330
1342459	234	0
1342510	1812	12482
1342535	1011	666
1342537	1422	8276
1342541	246	0
1342566	1320	4737
1342605	558	0
1342625	1248	1298
1342641	432	4747
1342647	1497	20332
1342651	753	7171
1342677	714	464
1342764	2406	8825
1342769	942	0
1342770	588	166
1342781	273	0
1342787	573	3575
1342789	1176	2463
1342796	5865	1865
1342818	783	4190
1342845	1629	308
1342856	1068	2290
1342883	540	1880
1342886	1032	206
1342903	1176	1823
1342905	708	532
1342914	1554	3513
1342924	1797	14396
1342932	3039	4272
1342953	1323	728
1342966	426	781
1342982	990	3464
1342987	1023	2319
1342990	1629	6417
1343019	831	1009
1343053	351	965
1343058	495	3460
1343096	1680	6126
1343098	1419	5658
1343124	3819	5905
1343125	1815	13075
1343128	2112	2456
1343163	219	0
1343191	678	9067
1343195	372	3745
1343199	1026	712
1343201	897	0
1343202	1830	1478
1343206	1998	0
1343207	378	0
1343223	2532	6962
1343233	1521	2956
1343235	375	18865
1343258	1494	2922
1343298	324	4597
1343305	3477	1903
1343306	651	489
1343356	7182	5086
1343385	1155	1044
1343392	1395	1594
1343413	780	5218
1343415	1305	1856
1343428	1959	3732
1343429	2124	806
1343455	1803	7084
1343494	1077	928
1343514	1119	1144
1343529	1032	346
1343572	1149	0
1343584	651	5384
1343599	2727	908
1343627	369	1297
1343630	1395	581
1343632	813	711
1343637	2487	2418
1343646	966	1592
1343652	909	305
1343657	420	21765
1343664	822	1570
1343687	1548	263
1343695	1983	5719
1343698	1527	802
1343709	1602	898
1343761	1350	893
1343765	921	6505
1343777	2952	252
1343779	1887	2439
1343794	4146	632
1343815	1065	525
1343816	1797	884
1343821	2106	4439
1343823	723	2527
1343902	693	111
1343920	1230	93
1343923	804	911
1343935	438	686
1343954	1227	1658
1343956	978	0
1343976	3141	19904
1343988	1386	3658
1344012	624	2556
1344019	528	645
1344023	537	1015
1344030	3351	6185
1344039	1200	679
1344043	2031	4463
1344072	1521	7616
1344099	261	9777
1344107	2859	3910
1344169	3048	399
1344199	1845	4301
1344212	3393	8991
1344229	1392	3031
1344230	630	10
1344233	543	122
1344248	1776	2004
1344280	1284	2446
1344332	1554	2110
1344344	945	2543
1344346	2286	9761
1344378	1599	1863
1344382	1890	27389
1344397	2262	5090
1344448	1209	82
1344469	447	6231
1344508	546	478
1344515	1155	3309
1344523	3981	754
1344524	1533	16537
1344547	1644	10616
1344548	666	1495
1344559	360	19
1344560	957	514
1344620	981	309
1344624	987	296
1344628	732	3328
1344629	2019	1899
1344630	948	837
1344649	936	0
1344692	3882	7621
1344693	969	95
1344700	1617	366
1344724	507	0
1344735	1023	620
1344738	711	141
1344779	1098	3728
1344783	369	1362
1344793	2862	4000
1344805	2424	906
1344819	1230	19646
1344859	1029	3466
1344875	387	1057
1344881	1224	228
1344887	603	404
1344894	996	372
1344897	429	0
1344917	894	0
1344939	1953	0
1344940	912	490
1344948	2097	3420
1344955	1518	2383
1344967	984	138
1344973	699	1902
1344976	4698	12564
1345002	432	16616
1345031	825	421
1345032	1080	1031
1345052	639	13328
1345058	2763	3040
1345063	843	3692
1345086	1122	957
1345102	165	0
1345134	1452	284
1345143	978	282
1345151	4104	6525
1345194	621	18949
1345196	1857	3183
1345209	546	3222
1345225	1482	1200
1345235	915	1909
1345240	1269	0
1345252	807	0
1345288	1635	1258
1345302	291	3572
1345314	471	80
1345318	1614	3225
1345325	1050	9
1345328	1500	7029
1345353	1410	93
1345360	1368	0
1345362	636	637
1345363	1608	2599
1345366	1374	264
1345377	312	205
1345398	1677	431
1345400	966	0
1345424	1227	273
1345435	738	0
1345436	423	1354
1345454	777	1130
1345466	966	330
1345468	1149	1479
1345470	162	0
1345476	1149	973
1345496	1215	2196
1345510	828	0
1345512	1569	925
1345513	915	0
1345536	1356	2166
1345537	1041	2840
1345538	1719	670
1345582	528	154
1345585	1461	0
1345601	1212	660
1345641	1068	0
1345645	1038	4181
1345651	1650	291
1345689	489	272
1345705	2160	189
1345719	726	133
1345762	513	110
1345790	873	0
1345792	585	0
1345820	1107	90
1345826	672	0
1345881	1095	111
1345895	1215	4
1345923	330	0
1345940	1578	1662
1345950	1386	13982
1345951	1083	1716
1345954	762	177
1345961	1077	468
1345987	3186	22989
1346002	3081	15771
1346047	630	6970
1346059	1914	10010
1346070	924	1696
1346079	1281	390
1346085	870	1304
1346090	789	1572
1346094	1317	1283
1346097	570	247
1346118	2067	4981
1346121	306	6421
1346127	3291	244
1346135	1671	9809
1346147	3780	3737
1346148	564	89
1346178	1212	2317
1346201	1293	363
1346220	1566	5519
1346224	2733	7040
1346256	1833	1922
1346262	1647	0
1346266	1011	40992
1346270	345	255
1346280	774	7770
1346282	2430	8980
1346284	2040	32892
1346297	2691	5279
1346303	450	797
1346306	981	40085
1346312	1632	351
1346318	669	2944
1346330	1101	423
1346370	288	5616
1346393	1356	5557
1346404	960	2161
1346427	1860	774
1346445	1005	274
1346463	234	241600
1346467	600	762
1346478	915	1648
1346483	1062	144
1346491	852	3248
1346514	2448	2244
1346546	789	0
1346550	762	0
1346555	1692	920
1346559	969	931
1346570	1335	3515
1346579	1137	1624
1346599	1164	1105
1346605	1170	5020
1346616	933	160
1346618	978	1099
1346622	1077	210
1346627	1317	0
1346636	1410	6279
1346665	369	7
1346673	1026	0
1346675	612	0
1346685	480	49
1346704	1014	9
1346722	1593	5557
1346732	1659	518
1346735	1863	512
1346762	384	544
1346767	594	1193
1346774	651	1
1346791	1632	10769
1346805	2049	1537
1346811	1458	1004
1346841	699	47
1346843	870	2654
1346845	1584	1940
1346857	243	70
1346872	228	7
1346873	630	25
1346910	5961	347
1346917	219	0
1346926	1701	1419
1346933	1575	4678
1346937	291	0
1346947	852	1145
1346950	1605	541
1346972	1158	5655
1346980	351	2109
1346986	3612	5672
1346990	2139	802
1347049	462	1420
1347085	1575	2320
1347106	531	732
1347124	1671	2554
1347134	3525	6945
1347157	2211	6232
1347162	1557	7359
1347224	1269	16124
1347271	2109	2142
1347278	1572	3354
1347280	1440	3274
1347286	1014	1053
1347325	897	0
1347335	297	0
1347337	969	1882
1347343	243	126
1347350	207	1
1347366	192	0
1347381	1530	586
1347392	681	252
1347474	597	0
1347486	1086	671
1347509	993	0
1347525	471	0
1347531	939	0
1347593	4365	3585
1347603	1719	22
1347607	3195	4654
1347609	2808	0
1347612	387	0
1347644	1851	2818
1347655	1167	3944
1347668	2277	0
1347714	660	2060
1347734	1275	4457
1347742	885	2019
1347771	1512	1926
1347776	1005	11001
1347784	2670	24998
1347795	1098	1353
1347805	1368	176
1347821	2793	1401
1347832	696	611
1347837	570	147
1347875	1551	1196
1347901	192	301
1347939	411	87
1347973	921	4421
1347975	816	3165
1347976	1764	2044
1348011	636	2911
1348017	1734	1659
1348028	1746	5195
1348048	945	822
1348091	2286	77989
1348101	4383	4053
1348122	1299	2721
1348126	2970	4114
1348129	1059	1307
1348130	414	0
1348171	177	15
1348184	873	1447
1348186	468	0
1348212	915	220
1348214	1362	246
1348224	1566	16329
1348232	1665	5673
1348255	975	154
1348280	447	2828
1348289	339	146
1348291	396	0
1348309	702	0
1348322	1365	480
1348365	1692	1987
1348368	900	0
1348375	648	0
1348376	1035	10624
1348385	915	0
1348396	1824	10709
1348416	474	3641
1348425	684	10
1348430	255	0
1348437	849	515
1348442	3030	14222
1348453	1647	0
1348455	702	0
1348456	237	20
1348462	387	143
1348469	1593	795
1348479	480	0
1348497	1413	1836
1348515	2343	3177
1348534	609	127
1348550	282	2
1348558	2292	534
1348562	4395	5654
1348585	1497	3181
1348586	2343	4319
1348589	1404	854
1348600	843	105
1348601	1569	1165
1348612	1167	56
1348618	1656	3082
1348651	489	0
1348656	1170	2649
1348662	999	145646
1348691	246	0
1348707	2808	0
1348711	414	0
1348735	801	0
1348739	762	7
1348746	1818	1264
1348762	2139	2118
1348825	1506	5483
1348829	477	2219
1348830	549	1267
1348833	1026	769
1348839	3021	1764
1348840	609	0
1348842	1710	147
1348847	1179	1719
1348849	546	0
1348858	2493	0
1348871	3048	567
1348877	1182	4339
1348880	1392	2826
1348883	1512	544
1348885	1035	15346
1348893	1761	4918
1348909	867	1070
1348925	600	1265
1348926	2697	8689
1348973	1641	2955
1349022	2502	1330
1349031	1017	1550
1349041	999	309
1349042	3144	2550
1349046	2298	1440
1349071	897	72
1349089	753	611
1349096	2100	6445
1349100	1098	6821
1349110	840	866
1349124	468	520
1349128	342	569
1349135	1083	1087
1349138	483	50503
1349142	3294	2804
1349154	1479	6956
1349220	1746	13386
1349224	693	278
1349229	576	5234
1349249	1038	2557
1349276	1287	1113
1349279	2160	4061
1349283	1719	2363
1349289	2931	705
1349297	912	157
1349313	900	535
1349331	1530	1127
1349342	1587	289
1349359	1683	9976
1349381	1557	1961
1349396	420	3655
1349415	1155	35
1349425	1800	496
1349451	1728	431
1349453	1587	220
1349482	1152	3250
1349490	723	388
1349511	447	6404
1349545	240	14
1349546	1053	183
1349551	1701	6047
1349565	675	0
1349571	1491	6106
1349576	960	145
1349585	1035	1990
1349589	1275	153
1349596	2097	1327
1349617	981	6636
1349644	2124	1684
1349686	897	8329
1349691	1338	3456
1349727	1176	76
1349765	429	179
1349794	1452	25769
1349823	975	21
1349866	885	203
1349882	411	1470
1349886	1011	762
1349892	1707	449
1349904	954	9875
1349927	1152	30874
1349933	375	6642
1349956	2568	2036
1349968	2133	5553
1349994	825	1152
1350006	633	0
1350017	1695	51
1350021	2535	940
1350040	3408	37369
1350044	4206	10158
1350074	2229	3489
1350089	3993	66523
1350092	921	147
1350134	3738	1323
1350153	2397	2320
1350157	4071	2719
1350171	1410	1961
1350218	2433	976
1350228	1788	756
1350240	702	16677
1350248	846	5896
1350257	2130	4573
1350270	1632	1209
1350311	834	41
1350315	1584	1921
1350344	1062	3085
1350352	2160	0
1350359	519	2355
1350371	1629	973
1350374	1737	814
1350393	2694	166
1350394	420	4468
1350403	2478	179
1350516	1641	800
1350533	492	0
1350547	2400	0
1350555	1518	2
1350588	1239	4433
1350591	2502	0
1350599	1413	4941
1350613	2328	23814
1350659	630	0
1350665	936	4
1350668	2205	0
1350680	2565	0
1350682	576	16
1350685	603	3304
1350700	7089	853
1350701	1230	199
1350705	1281	120
1350722	1026	1575
1350727	1086	19
1350730	3216	1793
1350742	1470	1809
1350767	2799	0
1350792	1605	1123
1350795	456	0
1350813	1722	0
1350827	891	0
1350847	468	0
1350850	3219	3587
1350862	396	0
1350886	294	16770
1350899	786	1661
1350909	4869	15836
1350919	6219	1093
1350939	453	0
1350946	966	606
1350969	417	276
1350970	957	354
1350985	1035	184
1351006	3297	0
1351065	2913	755
1351073	354	2440
1351082	687	225
1351096	1239	29
1351113	414	0
1351117	1926	895
1351128	909	300
1351143	1245	1752
1351159	483	0
1351161	582	15011
1351175	1086	17588
1351178	2757	4318
1351181	531	2767
1351187	1629	488
1351203	330	0
1351224	603	2766
1351228	570	0
1351244	2001	18785
1351252	1452	4406
1351268	2949	1082
1351279	189	11
1351313	1380	2513
1351325	306	0
1351326	1296	0
1351334	1911	380
1351379	756	79
1351408	960	2043
1351463	1803	1036
1351478	870	1059
1351480	3636	0
1351571	471	3734
1351572	1095	363
1351618	1716	5
1351633	1014	964
1351641	966	76
1351647	1047	988
1351649	225	0
1351685	1086	487
1351716	1020	99
1351738	975	91
1351743	1110	159
1351749	624	0
1351752	408	17
1351764	1131	96
1351768	1035	5018
1351791	300	57
1351807	2223	2289
1351832	987	831
1351833	2175	8845
1351841	828	0
1351854	1053	750
1351860	1065	98
1351867	267	121
1351895	936	2965
1351900	630	163
1351905	1017	614
1351925	1233	4436
1351929	1395	1042
1351972	858	1218
1351992	3588	1017
1351995	423	14855
1351996	1518	5142
1351998	732	231
1352000	1875	3415
1352001	1296	69
1352012	2256	2336
1352013	1317	4260
1352021	2541	0
1352029	744	7155
1352036	2691	6836
1352037	1014	20760
1352041	465	3761
1352062	1848	3737
1352092	636	1020
1352133	1170	562
1352170	915	30
1352174	1308	0
1352178	1227	219
1352180	663	2079
1352191	891	536
1352209	981	0
1352213	1224	7647
1352231	1065	708
1352244	1278	0
1352251	957	267
1352257	1146	2058
1352260	873	0
1352267	2985	7684
1352271	378	224
1352330	381	98
1352336	888	26
1352364	1422	14973
1352365	1464	6596
1352371	858	1777
1352394	1908	1524
1352395	552	5
1352422	1692	3230
1352429	996	1
1352466	1563	530
1352486	2064	76941
1352491	1074	304
1352505	1515	1691
1352513	1110	475
1352525	2148	1217
1352526	1359	128
1352528	855	0
1352562	1068	76
1352567	1221	94
1352577	1563	1630
1352608	1167	22
1352612	447	0
1352672	1128	1132
1352706	888	417
1352739	2985	5890
1352792	2055	4104
1352810	723	242
1352838	771	9629
1352868	1542	1750
1352895	846	4
1352905	1269	2166
1352908	534	7063
1352912	2607	2209
1352930	750	6771
1352934	1377	11189
1352945	633	115
1352956	993	1596
1352958	2241	3584
1352971	1623	2762
1353004	177	23429
1353009	702	465
1353034	2025	1702
1353040	1647	3185
1353054	1059	253
1353058	1350	5596
1353073	1854	2022
1353074	633	193
1353107	1518	2278
1353132	1968	24112
1353134	2565	1829
1353144	750	2663
1353145	999	2737
1353151	5250	5699
1353165	882	7692
1353180	2031	1202
1353187	1422	3476
1353204	1977	3815
1353224	1395	2033
1353229	756	7278
1353266	435	333
1353272	162	0
1353297	1875	4050
1353319	2769	5412
1353322	495	7350
1353333	5109	3298
1353334	1914	917
1353363	1692	11540
1353384	1008	73
1353388	507	14
1353418	1737	322
1353424	768	384
1353426	1674	3456
1353437	1299	6782
1353455	1287	5712
1353456	2217	4615
1353457	1077	567
1353526	1083	18592
