gene_id	gene_length	counts
993871	683	47
994103	991	251
994110	1097	40
994157	1173	113
994786	1108	666
994811	2073	896
994966	897	47
995481	1912	9745
996004	3428	763
997760	926	405
998908	1233	54
1000121	2467	328
1000540	2154	623
1001575	1429	5611
1002131	1112	181
1002411	869	431
1002447	1703	12
1002625	1603	36
1002727	955	16
1003106	901	0
1003131	433	0
1003178	562	0
1003244	1220	0
1003325	661	0
1003366	680	0
1003392	818	0
1003443	1069	0
1003537	1017	0
1003539	675	0
1003861	795	191
1004194	868	131
1004331	1465	0
1004451	788	38
1004660	1009	428
1004915	1202	287
1004942	1002	307
1005001	963	24
1005187	844	12
1005570	1303	51
1005816	825	0
1006002	1009	12
1006033	1364	5
1006047	2139	10769
1006176	927	0
1006603	2237	23
1006687	1001	33
1006881	1181	375
1006893	680	4169
1007286	583	310
1007417	1122	72
1007491	552	35
1007529	665	0
1007998	2085	1845
1008104	917	4
1008248	793	176
1008333	1096	13
1008498	1762	38
1008511	851	0
1008684	546	0
1008685	565	160
1009286	839	0
1009330	2020	6628
1009392	478	0
1009824	678	373
1009868	689	0
1010413	1324	102
1010711	2662	1834
1010732	1428	709
1011171	1165	103
1011811	967	0
1011897	813	7
1012225	1358	32
1012316	1545	28
1012322	1115	1
1012524	2535	0
1012611	1061	0
1012638	2881	526
1012727	1787	209
1013553	1345	0
1013690	640	1
1014055	940	106
1014185	565	141
1014688	1381	0
1014801	1623	3
1015003	598	277
1015312	1068	251
1015645	1373	894
1015825	1236	331
1016352	965	638
1017031	949	5
1017033	1394	1078
1017088	1107	3
1017414	2043	5278
1017938	936	125
1018203	942	2495
1018438	724	2
1018509	1517	1130
1018884	1608	477
1018937	1104	453
1018995	910	925
1019095	727	127
1019111	1613	890
1019203	834	2
1019219	2862	475
1019256	613	23
1019384	1680	209
1019617	706	0
1019841	770	1
1020315	1459	16858
1020348	1138	310
1020685	905	92
1020862	1417	11105
1021021	676	16584
1021437	602	0
1021455	1729	0
1021690	1275	0
1021989	859	70
1022036	1229	71
1022095	2122	215
1022275	874	20
1022395	715	20
1022420	984	0
1022485	2323	100
1022612	900	81
1022625	2542	48
1023022	1248	75
1023272	458	44
1023303	2142	504
1023621	1498	56
1023745	1611	2963
1023758	518	1
1024250	794	32
1024396	1250	1500
1024518	3151	1268
1024561	1294	314
1024805	1060	69
1025304	1201	236
1025358	830	4
1025644	1071	124
1025735	2129	194
1025823	488	0
1026473	773	294
1026578	787	195
1026662	1106	133
1026761	3253	6042
1026890	1326	535
1027220	2278	23
1027347	1457	948
1027376	749	146
1028554	660	27
1028678	1556	2068
1028972	901	23
1029039	610	0
1029044	457	0
1029045	698	0
1029078	284	0
1029091	520	2
1029094	2672	1172
1029143	877	158
1029177	1928	189
1029453	940	1
1029551	1611	240
1029579	2146	179
1029726	1968	0
1029827	1334	0
1029946	1155	0
1029961	1126	0
1030453	1303	0
1030846	1320	1978
1030864	1255	1192
1030906	424	7865
1030967	437	0
1031297	805	3663
1031411	1930	782
1031423	1398	0
1031550	849	0
1031700	857	11
1031725	1048	78
1031864	1917	15100
1032267	1750	326
1032360	1955	1820
1032453	1428	3437
1032463	1897	2598
1032797	1447	254
1032848	1331	5635
1032869	1534	313
1033211	1924	23
1033274	2053	266
1033327	1632	60323
1033387	692	0
1033399	841	105
1033648	811	0
1033716	729	0
1033860	1369	1452
1033861	1681	380
1033916	4248	4134
1034225	440	670
1034271	961	49
1034485	788	261
1034733	856	237
1034865	587	48
1035307	2431	697
1035379	2034	1545
1035496	2378	273
1035731	719	0
1035950	652	36
1036030	965	2
1036263	855	0
1036643	1140	147
1037992	977	126
1038088	1543	1014
1038275	623	436
1038276	668	11
1038292	1764	0
1038366	818	0
1038699	621	0
1038869	6305	977
1038891	1297	321
1039469	1023	144
1039601	544	0
1039602	634	57
1039702	572	17
1039801	2167	232
1039852	2224	118
1039884	905	0
1039932	1773	0
1039947	841	39
1039975	1917	0
1040012	914	0
1040099	948	7
1040159	856	269
1040258	752	308
1040496	1500	70
1040540	2234	319
1040575	1030	820
1041327	2892	384
1042054	948	0
1042100	494	0
1042901	2116	2178
1045920	745	101
1046066	3784	1365
1046712	1085	862
1047452	846	3515
1047483	934	0
1047647	899	0
1047795	821	101
1048121	1371	69
1049564	811	0
1049570	544	0
1050024	745	56
1050405	3313	7564
1050406	1234	158
1050778	737	18
1051516	1054	59
1051906	464	90
1051921	772	260
1051997	911	5609
1052087	2288	2139
1052173	1264	270
1052537	1126	607
1052563	580	10
1052601	882	300
1053028	1662	7003
1053229	734	31
1053449	503	18
1053941	2106	4035
1055173	556	0
1055246	751	0
1055361	1767	1624
1055803	517	372
1055882	981	2
1055986	493	0
1056170	1102	99
1056243	705	129
1056642	1432	671
1056896	1579	91
1057062	1242	47
1057072	1365	130
1057406	2193	3345
1057584	661	1
1057884	1882	6065
1057906	1347	45
1058004	1792	256
1058019	3455	2470
1058024	502	52
1058060	952	439
1058484	1946	104
1058829	325	3
1059075	1786	257
1059156	845	149
1059271	1590	721
1059569	1146	41
1059887	1517	202
1060003	1669	1
1060289	1503	8
1060553	1675	1596
1060791	1117	257
1061388	2283	13
1061482	1184	22
1061561	761	15352
1061744	1379	959
1061882	1689	11349
1062121	952	2
1062137	2629	8854
1062210	2251	1933
1062394	2097	13915
1062637	798	251
1062920	3028	4877
1062940	1513	0
1062964	780	1238
1063136	1202	2128
1064150	1955	2521
1064433	407	0
1064699	850	860
1064714	1053	253
1064793	951	554
1064859	930	488
1065292	941	102
1065789	464	0
1065804	655	0
1065857	855	2
1066202	1353	2495
1066240	1298	360
1066573	729	541
1066854	804	292
1066955	1519	1277
1066972	1245	2148
1067036	2004	2460
1067951	829	4
1067979	686	0
1068210	791	0
1068269	2325	3319
1069354	1165	2102
1069423	535	49419
1069705	921	39
1069772	1188	2
1069826	1030	174
1069932	624	21
1070235	1306	7987
1070305	871	45
1070348	1127	115
1070453	962	836
1070544	478	80
1070570	527	62
1070577	724	291
1070587	922	156
1073276	1336	1892
1073688	694	572
1074630	1323	1062
1075557	536	0
1077077	3344	233
1077444	807	4307
1077526	1305	11759
1078502	398	6046
1079022	4415	3076
1079638	701	410
1080154	760	757
1080532	1717	1018
1080705	1737	1314
1081830	619	1629
1081980	1623	15699
1082471	927	9758
1082662	1429	0
1082738	1250	544
1083367	1284	21
1083394	1102	2312
1083739	864	9360
1083996	441	37
1084490	461	0
1084705	1792	33844
1084789	1189	6794
1084790	844	4721
1085077	817	50
1085127	1086	32
1085598	906	36
1085850	992	105
1086048	1229	70
1086328	5250	7439
1086839	704	587
1087482	1432	704
1087505	818	82
1087726	1000	5810
1088133	274	1
1088153	2137	4919
1088266	2898	4998
1088609	1816	1921
1088761	1749	4222
1089410	1112	66
1090246	2364	3990
1090286	716	178
1090343	747	35
1090730	1252	196
1091620	931	0
1091851	558	16
1092481	743	24
1092503	1744	169
1092664	759	113
1092774	1474	665
1093299	1457	1104
1093515	864	535
1093543	964	569
1093575	1084	181
1093771	696	127
1093817	1645	0
1093986	1151	1215
1094020	692	0
1094051	626	31
1094155	2208	0
1094225	1477	24
1094241	983	10
1094390	1419	316
1094426	1536	92
1094516	2412	427
1094609	981	30
1094674	1131	841
1094827	733	680
1094936	942	2
1094946	1759	6
1094965	1675	64
1094974	956	0
1095112	783	1872
1095352	489	0
1095401	853	0
1095500	2120	385
1095693	938	265
1096039	2024	9705
1096043	1431	38
1096051	1613	405
1096081	791	126
1096108	1592	93
1096439	990	0
1096469	1966	0
1096523	836	0
1096527	1292	0
1096618	1516	662
1096771	1581	534
1096808	1893	210
1096853	1340	360
1096948	1857	2026
1096965	1633	73
1097329	1177	0
1097425	1343	0
1097529	1348	5
1097614	913	55
1097770	951	2
1097844	587	24
1097921	776	20
1098060	719	12
1098400	1654	105
1098487	1148	35
1098764	2039	85
1098818	667	38
1098827	1290	38
1099302	1121	569
1099635	1487	21
1099765	1054	4
1099861	1099	165
1099893	922	13
1099902	2067	4666
1100143	866	12515
1100424	1190	127
1100483	2490	461
1100522	2099	1036
1100916	2419	33363
1101421	642	1800
1102457	944	0
1102470	2672	0
1102660	686	165
1102801	1047	339
1102815	597	29
1102952	829	126
1103016	424	2
1103045	996	0
1103072	1326	0
1103324	637	0
1103596	893	0
1104333	1039	0
1104896	957	0
1104921	764	0
1105048	804	0
1105547	611	84
1107188	2011	79
1107703	1756	15
1107745	1952	3765
1108345	908	154
1108346	629	463
1108543	1629	1228
1108936	567	448
1109302	1965	588
1109993	809	0
1110079	1057	273
1110561	1084	57
1110589	1720	24
1110796	1671	793
1110986	1694	63
1111036	978	7
1111205	1479	810
1111237	814	42
1111269	405	38
1111286	643	212
1111351	1267	26872
1111426	1124	0
1111444	871	0
1111525	1464	62
1111572	875	1360
1111740	1104	4
1111852	1300	407
1111934	580	59
1112192	850	40
1112395	364	0
1112676	1380	2704
1113112	793	0
1113782	2602	192
1113796	911	0
1113920	921	0
1114050	983	93
1114402	601	42
1114469	1211	1
1114583	2663	0
1114679	2184	3374
1114700	2075	4174
1115224	881	3
1115452	1753	381
1115660	407	0
1115936	932	221
1116487	861	0
1116517	879	0
1117515	2422	1825
1117534	586	3
1118078	527	67
1118177	1556	602
1118289	2816	241
1118360	1945	792
1118417	3072	3876
1119164	1123	7243
1119165	1145	163
1119343	382	0
1119543	2105	136621
1119563	587	0
1119631	1695	27618
1119792	1389	639
1121043	624	9
1121079	1390	43
1121664	1586	1980
1122169	675	33
1123138	2070	717
1123206	1583	204
1123262	1597	4529
1123311	1254	472
1123361	544	173
1123712	1799	2046
1124064	1433	599
1125764	1459	1681
1127367	821	1118
1127765	1265	516
1128304	844	40
1128535	820	123
1128761	834	511
1128790	3529	1140
1130522	962	577
1130614	1149	5852
1131642	903	566
1131775	3359	1880
1131788	2349	13962
1132467	2217	819
1132769	440	0
1133594	930	15
1133765	678	593
1134264	777	139
1134287	1262	276
1134289	760	5
1134514	905	12391
1134814	527	1056
1134825	2147	1834
1135262	1176	1108
1135366	1276	489
1135722	1617	177
1136478	2485	70
1137365	1176	187
1140303	899	68
1140535	1293	6984
1141038	1617	3199
1141755	1207	5982
1141764	886	3746
1141993	1965	2605
1142061	1658	943
1142996	704	3
1143046	1250	1767
1143101	493	0
1143102	468	0
1143289	2371	301
1143342	3277	4275
1143424	1539	2468
1144099	3376	2317
1144640	1709	1362
1144874	2338	4516
1144878	499	556
1145309	477	31
1145322	1378	1146
1145526	3340	10831
1146715	1913	6090
1146853	645	108
1146987	895	2625
1147726	3215	3237
1149640	4713	2026
1149857	2995	12415
1149947	1969	5139
1149964	841	336
1150499	1460	11666
1150600	1199	2031
1151525	1370	1438
1152147	2852	3144
1152291	936	2509
1154066	463	83
1155620	1101	678
1155621	779	601
1155828	578	77
1156615	890	5850
1157092	931	85
1157110	633	92
1157342	1328	1808
1157443	2038	2356
1157774	799	228
1160289	451	80
1160494	1490	19274
1161614	1019	85534
1161841	2354	3159
1162042	1587	286
1162239	1872	16797
1162255	1491	1514
1162262	769	180
1162271	1451	11699
1162839	1566	213
1164371	1370	1075
1165402	1145	458
1165637	475	50
1165647	1332	379
1165668	1266	2453
1165949	3596	999
1167524	795	119
1167704	1472	6384
1168141	1663	940
1168285	1072	173
1169033	2150	714
1169219	1107	1320
1169271	1572	1457
1170677	611	0
1170899	1910	1495
1171110	965	0
1171320	1368	15
1171394	1966	432
1171434	1224	734
1171493	1468	602
1171794	1199	159
1171858	672	279
1172300	609	255
1172301	2621	10429
1172656	1543	776
1173037	1671	762
1173631	667	20
1173782	1208	618
1173840	2281	217
1174198	1407	473
1174382	1588	3632
1174398	1455	1340
1174920	392	29
1175131	1205	24
1175259	4201	9663
1175490	865	21
1175589	1178	408
1175617	2483	370
1175638	2815	1306
1176173	2273	1861
1176598	2289	467
1176832	1434	1960
1176841	1665	1071
1176924	758	28591
1176969	1915	340
1177060	1052	89
1177403	422	58
1177426	1016	236
1178018	1611	14461
1178347	1148	4
1178409	2171	1671
1178716	950	8
1179153	1186	619
1179468	976	25
1179830	1796	201
1179848	1619	10731
1179909	606	66
1179913	2296	1554
1179927	764	101
1179940	775	665
1180365	526	0
1180582	739	0
1181806	777	21
1181971	1051	370
1182013	1183	382
1182133	902	24
1182140	1222	193
1182172	2220	251
1182193	768	348
1182450	1151	200
1182533	1327	2504
1182546	807	1194
1182611	736	75
1182618	1801	439
1182969	998	126
1183275	1705	14066
1183315	1160	5166
1183335	1668	0
1183494	1900	20
1183510	760	189
1183553	1264	525
1183865	951	8
1183936	868	118
1184118	846	9
1184317	2049	184
1184318	1198	10
1184390	1326	5
1184402	1070	82
1184448	623	4
1184459	551	5
1184473	995	123
1184478	693	12
1184566	498	2
1184703	1051	0
1184811	923	133
1184816	735	1
1184821	469	3
1184850	1178	1
1184855	949	3
1184965	522	0
1184976	1340	484
1185065	550	0
1185665	1122	52
1185803	1428	77
1186016	1583	1010
1186043	2082	1682
1186070	900	260
1186099	917	444
1186115	917	9
1186147	829	1154
1186310	1201	926
1186829	1136	641
1187040	854	0
1187102	996	152
1187376	645	4443
1187753	1206	0
1188846	910	1847
1188911	1659	236
1188952	6669	3220
1189185	1178	2313
1189580	539	44
1189690	780	3
1189844	2252	3673
1190044	730	14
1190087	990	0
1190099	735	13
1190130	418	0
1190133	652	29
1190158	1064	80
1190336	995	148
1190426	802	0
1190571	911	37
1190624	400	0
1190629	828	18
1190758	717	43
1190814	467	8
1190945	1044	72
1190959	899	21
1191575	1011	468
1192516	759	593
1192576	1031	257
1192604	554	0
1192626	826	19
1192808	870	268
1193013	1417	448
1193016	628	157
1193037	2296	386
1193742	1415	1629
1194389	1381	2348
1194835	1116	2169
1195268	1970	79
1196365	1408	0
1196882	1143	197
1197031	802	31
1197035	711	2
1197084	1198	170
1197187	1894	0
1197223	1721	74
1197305	508	17
1197481	1078	237
1197806	1514	118
1197924	415	0
1197926	850	46
1197934	986	6185
1197946	1168	32
1197956	929	727
1198493	430	4
1198532	826	94
1198672	953	96
1198674	403	37
1198796	1572	90
1199182	1464	15636
1199268	1184	583
1199530	706	7
1199613	1100	31
1199765	1963	0
1199869	472	69
1199902	1431	0
1199919	1005	0
1199999	1430	236
1200188	690	0
1200189	1430	22
1200302	2272	1
1200701	689	3
1200788	1959	0
1200937	711	29
1200977	660	173
1201056	750	0
1201108	1450	0
1201311	1916	523
1201339	706	214
1201490	2600	1105
1201575	1174	3
1201774	1011	2644
1201929	652	3
1202034	1859	35
1202129	850	2843
1202333	1611	0
1202463	503	0
1202659	788	1483
1203044	2007	847
1203397	745	19
1203402	1582	4767
1203619	358	16
1204661	626	25
1204849	390	902
1204854	1122	3148
1205067	785	193
1205140	1793	250
1205191	1019	193
1205456	447	19
1205630	660	0
1205826	920	19
1206092	1037	24
1206153	1859	178
1206170	664	2
1206289	3415	0
1206296	1036	0
1206312	374	2
1206327	784	0
1206421	1883	621
1206431	370	39
1206435	1185	0
1206440	778	1
1206569	1815	491
1206847	684	0
1206911	885	0
1206919	2506	20059
1207189	1791	1688
1207482	980	168
1208277	862	7
1208462	631	9
1208483	858	57
1208835	406	3448
1209329	1512	284
1209806	1373	19592
1209995	682	5
1210197	1809	2232
1210831	1173	257
1210867	959	77
1211008	1952	1736
1211156	1268	1609
1211168	1559	1350
1211841	629	20
1212163	1825	2728
1212249	1972	666
1213016	2605	7521
1213379	997	0
1213380	968	26
1213452	997	521
1214398	1207	28
1214600	608	53
1214767	1350	6891
1214918	1883	82
1215513	2166	490
1217025	1693	1662
1217111	1384	249
1217480	1124	1060
1217755	476	0
1218256	3552	12280
1218646	2006	789
1218648	2232	105
1218866	2028	281
1219449	701	12688
1219494	694	4309
1220335	895	269
1220632	1178	497
1220760	449	0
1220974	2198	2262
1221028	1642	228
1221095	771	62
1221164	1573	11
1221310	910	11
1221660	577	57
1221694	935	0
1222381	864	386
1222412	2036	105
1223464	1957	355
1223992	1227	1936
1223994	1750	1324
1224302	1167	229
1224451	714	141
1224486	1159	120
1224866	775	505
1225048	743	56
1225160	807	75
1225178	1499	534
1225322	835	160
1225463	1878	288
1225852	873	182
1226039	1365	506
1226113	1763	41
1226177	3511	1637
1226312	1167	27
1226508	6241	471
1227517	898	14
1227559	959	41347
1227648	1434	22
1228166	1227	1326
1228332	2371	135
1228356	1213	53
1228935	1324	111
1228984	1823	396
1229200	2803	2538
1229720	1442	1835
1230073	5028	774
1230090	1586	3280
1230326	771	298
1230476	1340	1060
1230504	578	304
1231177	883	62
1231216	1002	143
1231314	1079	27
1231427	1439	4
1231575	930	0
1231623	1563	84
1231665	646	50
1231762	741	33
1231877	917	46
1232032	589	0
1232108	693	4
1232336	976	444
1232633	757	8
1232973	1181	0
1233093	1364	131
1233629	855	14
1233951	1090	77
1233982	980	0
1234023	1268	9
1234051	744	6
1234113	798	0
1234136	1126	19
1234196	773	0
1234570	1279	0
1234828	429	0
1235033	641	0
1235088	636	0
1235229	1606	1718
1235237	997	0
1235625	746	3131
1235707	1530	191
1235729	1418	363
1235764	2214	328
1236264	1286	2312
1236360	705	117
1236514	664	54
1236582	776	0
1236620	1565	256
1237246	701	42
1237394	2288	5859
1237639	912	0
1237643	1042	146
1237859	657	41
1237866	1081	1
1237881	1802	5077
1238081	1238	1518
1238198	1009	0
1238499	885	0
1238621	434	0
1238658	2388	909
1238708	1064	73
1238985	2723	347
1239210	544	405
1239420	1887	1082
1239573	1609	496
1240912	827	743
1240938	2264	2586
1241045	804	25113
1241154	920	2043
1241359	1354	227
1241555	664	243
1241556	779	370
1241991	791	120
1242473	1446	948
1242517	953	304
1243152	1118	1676
1243160	1932	433
1243500	2666	2069
1243539	559	53
1243973	1927	7173
1244246	3156	1785
1244263	588	37
1244562	982	9
1244691	794	0
1244785	1262	34
1244824	965	95
1245158	677	4
1245264	830	98
1245271	1950	1636
1245486	1596	512
1245487	504	0
1245547	521	0
1245894	960	84125
1246209	1149	388
1246431	2931	4953
1246879	1574	17
1246950	272	0
1247086	709	0
1247100	2112	51
1247142	1138	22
1247176	743	27
1247178	1811	0
1247181	1238	52
1247348	749	0
1247350	1013	52
1247360	903	0
1247361	1024	0
1247451	1716	982
1247503	1642	599
1247536	394	7
1247629	1368	0
1247633	1919	110
1248019	2014	255
1248310	1954	2805
1248455	914	144
1248779	1979	488
1249099	2085	168
1249470	1388	2299
1249815	1197	986
1250059	2129	559
1250156	823	25
1250415	2083	924
1250693	1447	98
1250925	890	78
1251767	2302	5044
1252245	1031	61
1253287	1726	287
1253309	1415	1059
1253461	566	27
1253462	431	11
1253671	1513	4863
1253997	1086	52
1254011	2025	721
1254022	817	41
1254187	780	5
1254245	895	52
1254603	823	398
1254767	829	0
1254798	603	327
1254881	1851	622
1255200	756	166
1255340	1573	31
1255433	1902	0
1255601	457	20
1255602	916	2
1255708	2065	574
1255821	1991	1322
1255874	1262	672
1256360	1043	245
1256964	548	32
1257211	1118	0
1257282	824	2
1257380	1403	0
1257745	438	0
1257864	796	0
1258031	1259	216
1258358	1032	24
1258761	1992	823
1258892	1593	106
1258983	1187	109
1259610	2260	1453
1260086	1120	27
1260141	862	92
1260142	729	166
1260262	1934	15551
1260426	1491	766
1260722	1177	347
1260891	977	39
1261112	865	222
1261120	823	8
1261190	774	101
1262973	791	12
1263297	1937	581
1264177	1426	9
1264362	1368	2
1264500	1353	2865
1264815	7176	747
1264888	718	2519
1265334	2168	238
1265348	1808	246
1265356	853	0
1265471	1286	468
1266440	1511	754
1266782	1289	1411
1266817	583	0
1267078	1062	69
1267765	7686	1323
1268601	401	0
1268683	1455	7452
1269369	1399	591
1269609	748	6
1269817	941	188
1297643	303	0
1297653	420	0
1297664	483	0
1297679	732	0
1297708	1206	0
1297747	756	0
1297757	459	0
1297916	159	0
1297962	441	0
1298025	558	0
1298026	414	0
1298053	336	0
1298071	1476	0
1298118	489	0
1298167	1335	808
1298270	846	0
1298324	267	0
1298344	822	0
1298362	696	0
1298411	339	0
1298416	159	0
1298568	180	0
1298663	2136	0
1298736	213	0
1298802	213	0
1298831	210	0
1298878	1110	131
1298899	390	0
1298916	459	0
1298933	228	822
1298979	267	0
1298993	546	0
1299018	2655	0
1299023	588	0
1299166	687	0
1299167	153	0
1299178	942	775
1299225	687	0
1299242	258	0
1299259	213	0
1299287	693	685
1299290	486	0
1299292	285	0
1299330	354	0
1299352	201	0
1299362	378	16
1299363	378	0
1299370	156	0
1299372	561	0
1299443	516	0
1299485	351	54
1299506	474	0
1299514	459	1634
1299604	534	0
1299616	846	0
1299626	345	0
1299629	462	0
1299635	252	0
1299712	321	0
1299735	207	92
1299740	204	0
1299747	483	0
1299784	243	0
1299807	732	0
1299828	378	0
1299848	198	189
1299926	765	17
1299929	273	0
1300143	273	0
1300145	546	76
1300181	186	638
1300227	333	0
1300234	444	0
1300243	231	0
1300273	288	0
1300277	1680	0
1300312	1734	0
1300355	405	988
1300420	393	0
1300468	867	755
1300643	249	0
1300662	327	0
1300676	1056	0
1300745	2532	0
1300781	651	773
1300813	321	0
1300814	417	133
1300818	600	0
1300847	186	815
1300853	450	168
1300881	153	0
1301166	543	0
1301184	321	0
1301206	708	0
1301215	501	0
1301250	336	0
1301276	261	0
1301315	297	0
1301331	648	0
1301363	213	31
1301364	486	0
1301444	372	0
1301454	489	0
1301484	681	0
1301496	318	5228
1301499	249	277
1301549	1581	8736
1301579	282	0
1301601	1632	0
1301603	486	0
1301606	780	0
1301670	168	0
1301695	246	230
1301739	639	0
1301746	837	0
1301754	210	0
1301764	456	0
1301872	207	0
1301910	414	0
1301930	423	0
1301993	258	130
1302012	192	0
1302025	525	1
1302062	537	0
1302088	480	4020
1302090	210	72
1302127	339	0
1302254	372	0
1302272	294	32
1302322	276	0
1302371	1281	0
1302376	159	0
1302391	294	0
1302400	1221	8431
1302404	732	0
1302529	1689	54
1302551	519	0
1302556	297	0
1302571	213	0
1302605	228	0
1302615	1746	0
1302697	273	0
1302736	420	0
1302823	162	0
1302909	1182	0
1302956	561	20
1302973	369	0
1302988	750	1296
1303013	591	53
1303053	597	0
1303086	477	35
1303185	1242	0
1303201	159	0
1303261	165	2
1303281	207	0
1303324	219	175
1303334	681	0
1303461	168	0
1303482	597	0
1303485	222	0
1303506	1206	0
1303564	270	0
1303569	417	366
1303620	171	78
1303781	435	0
1303832	531	1
1303882	576	0
1303898	300	0
1303981	522	0
1304022	195	3
1304044	336	0
1304185	546	0
1304245	231	0
1304261	150	41
1304379	162	0
1304458	204	0
1304463	210	0
1304532	408	0
1304538	210	0
1304542	696	0
1304554	198	0
1304632	3522	0
1304741	699	0
1304761	510	0
1304798	1068	0
1304820	210	0
1304833	510	0
1304955	357	0
1305022	333	0
1305092	195	444
1305153	1275	0
1305172	813	0
1305241	621	73
1305278	345	3
1305329	246	0
1305376	645	0
1305399	156	0
1305412	294	0
1305464	378	0
1305489	681	0
1305656	216	0
1305697	579	0
1305721	243	0
1305725	537	631
1305747	1281	0
1305816	447	0
1305925	402	0
1306040	276	0
1306050	627	0
1306051	774	0
1306070	336	0
1306106	1482	0
1306133	1074	0
1306138	561	0
1306161	390	0
1306175	165	0
1306293	372	0
1306324	741	309
1306330	366	1
1306366	366	0
1306402	618	0
1306467	408	0
1306495	252	1
1306525	216	0
1306643	354	0
1306655	636	97
1306746	291	0
1306881	369	0
1306947	192	63
1306987	294	0
1307006	246	295
1307031	165	0
1307084	165	0
1307088	306	0
1307251	156	0
1307296	264	0
1307297	159	0
1307309	816	0
1307427	285	0
1307455	1680	7196
1307597	519	152
1307618	876	90
1307652	723	0
1307705	375	957
1307707	264	0
1307744	414	0
1307756	210	0
1307852	762	0
1307913	480	1417
1307940	210	0
1307990	1191	31
1308024	234	0
1308352	651	0
1308403	936	731
1308694	378	383
1308768	198	2231
1308818	207	0
1308892	636	0
1308900	1173	327
1308934	174	1449
1309002	189	0
1309048	432	0
1309183	156	0
1309202	774	1010
1309448	1356	377
1309658	309	436
1309695	462	0
1309716	381	189
1309732	720	559
1309752	1086	0
1309955	1002	25963
1309983	510	538
1310002	174	160
1310168	267	5710
1310496	636	0
1310499	333	0
1310571	393	0
1310595	666	3135
1310711	204	283
1310789	957	170
1310793	510	5304
1310823	252	130
1310842	744	0
1310875	450	3375
1311025	954	554
1311078	1929	17
1311154	558	468
1311189	363	0
1311193	273	0
1311359	249	0
1311434	669	4160
1311468	369	447
1311533	510	6
1311546	243	16314
1311598	351	29
1311624	273	668
1311663	1047	0
1311674	777	5103
1311779	231	55
1311834	465	0
1312028	1200	4512
1312181	858	31
1312198	180	0
1312316	174	0
1312442	267	0
1312607	288	3789
1312700	288	149
1312860	294	0
1312864	390	79
1313020	828	1131
1313161	534	0
1313510	210	0
1313550	1350	649
1313714	906	723
1313727	495	36
1313731	150	0
1313746	558	0
1313766	231	0
1313861	1263	0
1313877	261	0
1314063	387	703
1314068	543	0
1314076	546	0
1314092	378	413
1314167	762	0
1314202	234	232
1314216	771	0
1314283	705	48
1314434	753	886
1314530	1146	3965
1314695	534	0
1315135	945	236
1315198	1209	0
1315199	858	0
1315230	588	0
1315240	231	0
1315287	288	1
1315359	384	0
1315433	255	0
1315587	711	24
1315621	1305	0
1315635	222	0
1315796	240	16130
1315819	570	202
1315827	717	1168
1315866	159	0
1315909	252	0
1315990	246	112
1316129	807	0
1316291	561	0
1316327	669	0
1316546	243	0
1316570	726	932
1316606	549	0
1316609	624	34
1316643	483	0
1316694	171	0
1316716	282	0
1316856	303	20
1317011	783	0
1317034	396	0
1317075	375	32
1317175	687	0
1317187	1233	7288
1317271	648	1082
1317292	357	429
1317354	210	0
1317377	1614	647
1317395	1173	0
1317466	729	1306
1317629	288	0
1317784	315	0
1317907	180	0
1317916	228	610
1317944	1566	4224
1318009	165	0
1318012	531	181
1318032	186	0
1318176	915	1605
1318283	504	0
1318390	720	0
1318408	687	0
1318413	249	167
1318600	174	0
1318782	285	0
1318817	564	0
1318832	564	836
1318856	336	0
1318953	486	2
1318978	450	511
1319130	675	3800
1319173	213	0
1319191	702	288
1319196	1596	3024
1319243	174	1253
1319268	342	2110
1319292	327	0
1319300	192	36
1319342	441	0
1319350	339	362
1319464	219	13
1319524	429	0
1319607	228	180
1319655	582	1453
1319706	276	0
1319879	276	24
1319912	774	0
1319973	219	34
1320052	240	36
1320153	330	0
1320221	585	2684
1320255	552	75
1320288	339	221
1320509	1422	0
1320510	1155	3668
1320633	165	0
1320640	309	37
1320646	189	0
1320712	354	0
1320791	453	0
1320826	240	0
1320856	351	0
1320872	816	0
1320904	372	0
1320914	180	0
1320924	642	0
1320939	192	4
1320983	357	95
1321010	372	127
1321130	696	0
1321152	990	3208
1321157	234	0
1321165	603	0
1321290	684	0
1321350	414	601
1321412	420	0
1321428	453	0
1321513	345	0
1321718	204	0
1321736	228	1238
1321745	537	0
1321822	243	0
1321880	885	702
1322009	378	3
1322033	510	87
1322076	705	0
1322114	198	5
1322127	216	0
1322146	525	0
1322340	843	0
1322391	474	370
1322409	624	0
1322554	282	0
1322596	2226	0
1322636	450	0
1322645	732	0
1322733	771	296
1322775	258	0
1322801	525	0
1322820	1176	682
1322862	333	0
1322900	195	103
1322919	210	0
1323039	489	0
1323078	327	0
1323191	282	0
1323309	360	0
1323316	432	0
1323382	291	0
1323761	408	0
1323764	201	0
1323886	198	0
1323995	189	0
1324023	291	4094
1324061	333	0
1324150	801	0
1324161	240	5
1324320	924	0
1324371	564	0
1324413	906	0
1324439	1914	12
1324441	219	0
1324448	264	0
1324451	360	0
1324500	189	13
1324517	498	79
1324556	564	0
1324559	330	0
1324610	918	175
1324628	291	0
1324751	216	74
1324895	150	0
1324925	168	0
1324933	357	0
1324947	207	52
1325001	342	23
1325008	447	1
1325233	213	0
1325618	204	301
1325619	513	0
1325637	675	0
1325651	720	0
1325737	222	0
1325817	492	0
