gene_id	gene_length	counts
1237859	657	29
1237866	1081	1
1237881	1802	8053
1238081	1238	1067
1238198	1009	0
1238499	885	0
1238621	434	0
1238658	2388	683
1238708	1064	93
1238985	2723	335
1239210	544	611
1239420	1887	1058
1239573	1609	541
1240912	827	712
1240938	2264	2619
1241045	804	15514
1241154	920	1214
1241359	1354	291
1241555	664	190
1241556	779	337
1241991	791	109
1242473	1446	1115
1242517	953	444
1243152	1118	1512
1243160	1932	428
1243500	2666	2725
1243539	559	71
1243973	1927	6628
1244246	3156	3080
1244263	588	30
1244562	982	0
1244691	794	0
1244785	1262	70
1244824	965	78
1245158	677	4
1245264	830	151
1245271	1950	1453
1245486	1596	390
1245487	504	0
1245547	521	0
1245894	960	69742
1246209	1149	499
1246431	2931	4629
1246879	1574	35
1246950	272	0
1247086	709	2
1247100	2112	36
1247142	1138	23
1247176	743	21
1247178	1811	0
1247181	1238	129
1247348	749	0
1247350	1013	54
1247360	903	0
1247361	1024	0
1247451	1716	1019
1247503	1642	1346
1247536	394	5
1247629	1368	6
1247633	1919	111
1248019	2014	953
1248310	1954	10629
1248455	914	230
1248779	1979	839
1249099	2085	183
1249470	1388	2604
1249815	1197	705
1250059	2129	541
1250156	823	19
1250415	2083	852
1250693	1447	103
1250925	890	233
1251767	2302	5187
1252245	1031	39
1253287	1726	378
1253309	1415	6783
1253461	566	9
1253462	431	33
1253671	1513	4089
1253997	1086	42
1254011	2025	1174
1254022	817	51
1254187	780	9
1254245	895	87
1254603	823	217
1254767	829	0
1254798	603	391
1254881	1851	614
1255200	756	187
1255340	1573	33
1255433	1902	0
1255601	457	16
1255602	916	0
1255708	2065	380
1255821	1991	1850
1255874	1262	912
1256360	1043	368
1256964	548	37
1257211	1118	0
1257282	824	2
1257380	1403	0
1257745	438	0
1257864	796	0
1258031	1259	437
1258358	1032	12
1258761	1992	574
1258892	1593	111
1258983	1187	45
1259610	2260	1540
1260086	1120	33
1260141	862	53
1260142	729	151
1260262	1934	13533
1260426	1491	716
1260722	1177	345
1260891	977	14
1261112	865	121
1261120	823	2
1261190	774	64
1262973	791	5
1263297	1937	337
1264177	1426	0
1264362	1368	7
1264500	1353	15742
1264815	7176	732
1264888	718	1859
1265334	2168	266
1265348	1808	187
1265356	853	0
1265471	1286	546
1266440	1511	528
1266782	1289	2287
1266817	583	0
1267078	1062	53
1267765	7686	1748
1268601	401	0
1268683	1455	7377
1269369	1399	488
1269609	748	5
1269817	941	210
1297643	303	0
1297653	420	0
1297664	483	7
1297679	732	0
1297708	1206	0
1297747	756	0
1297757	459	0
1297916	159	0
1297962	441	0
1298025	558	0
1298026	414	0
1298053	336	0
1298071	1476	0
1298118	489	0
1298167	1335	665
1298270	846	0
1298324	267	0
1298344	822	0
1298362	696	0
1298411	339	0
1298416	159	0
1298568	180	0
1298663	2136	0
1298736	213	3
1298802	213	0
1298831	210	0
1298878	1110	164
1298899	390	0
1298916	459	0
1298933	228	978
1298979	267	0
1298993	546	0
1299018	2655	0
1299023	588	0
1299166	687	0
1299167	153	0
1299178	942	1027
1299225	687	0
1299242	258	0
1299259	213	0
1299287	693	695
1299290	486	0
1299292	285	0
1299330	354	0
1299352	201	0
1299362	378	11
1299363	378	0
1299370	156	0
1299372	561	0
1299443	516	0
1299485	351	34
1299506	474	1
1299514	459	2309
1299604	534	0
1299616	846	0
1299626	345	0
1299629	462	0
1299635	252	0
1299712	321	0
1299735	207	102
1299740	204	0
1299747	483	0
1299784	243	0
1299807	732	0
1299828	378	0
1299848	198	212
1299926	765	1
1299929	273	0
1300143	273	0
1300145	546	86
1300181	186	469
1300227	333	0
1300234	444	0
1300243	231	0
1300273	288	0
1300277	1680	0
1300312	1734	0
1300355	405	1640
1300420	393	0
1300468	867	1895
1300643	249	0
1300662	327	0
1300676	1056	0
1300745	2532	0
1300781	651	651
1300813	321	0
1300814	417	296
1300818	600	0
1300847	186	980
1300853	450	83
1300881	153	0
1301166	543	0
1301184	321	0
1301206	708	0
1301215	501	0
1301250	336	0
1301276	261	0
1301315	297	0
1301331	648	0
1301363	213	28
1301364	486	0
1301444	372	0
1301454	489	0
1301484	681	0
1301496	318	5394
1301499	249	194
1301549	1581	10407
1301579	282	0
1301601	1632	0
1301603	486	0
1301606	780	0
1301670	168	0
1301695	246	233
1301739	639	0
1301746	837	0
1301754	210	0
1301764	456	0
1301872	207	0
1301910	414	0
1301930	423	0
1301993	258	88
1302012	192	0
1302025	525	0
1302062	537	0
1302088	480	4350
1302090	210	131
1302127	339	0
1302254	372	0
1302272	294	16
1302322	276	0
1302371	1281	0
1302376	159	0
1302391	294	0
1302400	1221	7179
1302404	732	0
1302529	1689	56
1302551	519	0
1302556	297	0
1302571	213	0
1302605	228	0
1302615	1746	0
1302697	273	0
1302736	420	0
1302823	162	0
1302909	1182	0
1302956	561	18
1302973	369	0
1302988	750	3561
1303013	591	42
1303053	597	0
1303086	477	36
1303185	1242	0
1303201	159	0
1303261	165	2
1303281	207	0
1303324	219	243
1303334	681	0
1303461	168	0
1303482	597	0
1303485	222	0
1303506	1206	0
1303564	270	0
1303569	417	350
1303620	171	62
1303781	435	0
1303832	531	0
1303882	576	0
1303898	300	8
1303981	522	0
1304022	195	34
1304044	336	0
1304185	546	0
1304245	231	0
1304261	150	60
1304379	162	0
1304458	204	0
1304463	210	0
1304532	408	0
1304538	210	0
1304542	696	0
1304554	198	0
1304632	3522	0
1304741	699	0
1304761	510	0
1304798	1068	0
1304820	210	0
1304833	510	0
1304955	357	0
1305022	333	0
1305092	195	386
1305153	1275	0
1305172	813	0
1305241	621	92
1305278	345	0
1305329	246	0
1305376	645	0
1305399	156	0
1305412	294	0
1305464	378	0
1305489	681	0
1305656	216	0
1305697	579	0
1305721	243	0
1305725	537	791
1305747	1281	0
1305816	447	0
1305925	402	0
1306040	276	0
1306050	627	0
1306051	774	0
1306070	336	0
1306106	1482	0
1306133	1074	0
1306138	561	0
1306161	390	0
1306175	165	0
1306293	372	0
1306324	741	322
1306330	366	4
1306366	366	0
1306402	618	0
1306467	408	0
1306495	252	1
1306525	216	0
1306643	354	0
1306655	636	341
1306746	291	0
1306881	369	0
1306947	192	65
1306987	294	0
1307006	246	303
1307031	165	0
1307084	165	0
1307088	306	0
1307251	156	0
1307296	264	0
1307297	159	0
1307309	816	0
1307427	285	0
1307455	1680	6227
1307597	519	297
1307618	876	157
1307652	723	0
1307705	375	676
1307707	264	0
1307744	414	0
1307756	210	0
1307852	762	0
1307913	480	892
1307940	210	0
1307990	1191	34
1308024	234	0
1308352	651	0
1308403	936	626
1308694	378	420
1308768	198	2237
1308818	207	0
1308892	636	0
1308900	1173	351
1308934	174	758
1309002	189	2
1309048	432	0
1309183	156	2
1309202	774	953
1309448	1356	337
1309658	309	644
1309695	462	0
1309716	381	129
1309732	720	1036
1309752	1086	0
1309955	1002	21056
1309983	510	654
1310002	174	122
1310168	267	6692
1310496	636	0
1310499	333	0
1310571	393	3
1310595	666	2409
1310711	204	268
1310789	957	440
1310793	510	3174
1310823	252	76
1310842	744	0
1310875	450	2230
1311025	954	739
1311078	1929	44
1311154	558	425
1311189	363	0
1311193	273	0
1311359	249	0
1311434	669	6161
1311468	369	401
1311533	510	12
1311546	243	14267
1311598	351	88
1311624	273	400
1311663	1047	0
1311674	777	11111
1311779	231	49
1311834	465	0
1312028	1200	3579
1312181	858	5
1312198	180	0
1312316	174	0
1312442	267	0
1312607	288	3190
1312700	288	157
1312860	294	0
1312864	390	39
1313020	828	1268
1313161	534	0
1313510	210	0
1313550	1350	581
1313714	906	614
1313727	495	37
1313731	150	0
1313746	558	0
1313766	231	0
1313861	1263	0
1313877	261	0
1314063	387	497
1314068	543	2
1314076	546	0
1314092	378	269
1314167	762	0
1314202	234	212
1314216	771	0
1314283	705	31
1314434	753	525
1314530	1146	5227
1314695	534	0
1315135	945	482
1315198	1209	0
1315199	858	0
1315230	588	0
1315240	231	0
1315287	288	0
1315359	384	1
1315433	255	0
1315587	711	88
1315621	1305	0
1315635	222	0
1315796	240	16955
1315819	570	211
1315827	717	1265
1315866	159	0
1315909	252	0
1315990	246	200
1316129	807	0
1316291	561	0
1316327	669	0
1316546	243	0
1316570	726	783
1316606	549	0
1316609	624	28
1316643	483	0
1316694	171	0
1316716	282	0
1316856	303	32
1317011	783	0
1317034	396	0
1317075	375	30
1317175	687	0
1317187	1233	8480
1317271	648	1528
1317292	357	526
1317354	210	0
1317377	1614	755
1317395	1173	0
1317466	729	1036
1317629	288	0
1317784	315	0
1317907	180	0
1317916	228	593
1317944	1566	5155
1318009	165	0
1318012	531	153
1318032	186	0
1318176	915	1973
1318283	504	0
1318390	720	0
1318408	687	0
1318413	249	312
1318600	174	0
1318782	285	4
1318817	564	0
1318832	564	691
1318856	336	0
1318953	486	0
1318978	450	421
1319130	675	5264
1319173	213	0
1319191	702	262
1319196	1596	3803
1319243	174	1267
1319268	342	1662
1319292	327	0
1319300	192	33
1319342	441	0
1319350	339	218
1319464	219	6
1319524	429	14
1319607	228	164
1319655	582	983
1319706	276	0
1319879	276	35
1319912	774	0
1319973	219	78
1320052	240	38
1320153	330	0
1320221	585	3019
1320255	552	54
1320288	339	140
1320509	1422	0
1320510	1155	3391
1320633	165	0
1320640	309	123
1320646	189	0
1320712	354	0
1320791	453	0
1320826	240	0
1320856	351	0
1320872	816	0
1320904	372	0
1320914	180	0
1320924	642	0
1320939	192	8
1320983	357	63
1321010	372	116
1321130	696	0
1321152	990	3233
1321157	234	0
1321165	603	0
1321290	684	0
1321350	414	1466
1321412	420	0
1321428	453	0
1321513	345	0
1321718	204	0
1321736	228	988
1321745	537	0
1321822	243	0
1321880	885	579
1322009	378	9
1322033	510	46
1322076	705	0
1322114	198	5
1322127	216	0
1322146	525	0
1322340	843	7
1322391	474	498
1322409	624	0
1322554	282	0
1322596	2226	0
1322636	450	0
1322645	732	0
1322733	771	172
1322775	258	0
1322801	525	0
1322820	1176	437
1322862	333	0
1322900	195	140
1322919	210	0
1323039	489	0
1323078	327	0
1323191	282	0
1323309	360	0
1323316	432	0
1323382	291	1
1323761	408	0
1323764	201	0
1323886	198	0
1323995	189	0
1324023	291	3237
1324061	333	0
1324150	801	0
1324161	240	0
1324320	924	0
1324371	564	0
1324413	906	0
1324439	1914	0
1324441	219	0
1324448	264	0
1324451	360	0
1324500	189	10
1324517	498	78
1324556	564	0
1324559	330	0
1324610	918	171
1324628	291	0
1324751	216	80
1324895	150	0
1324925	168	0
1324933	357	0
1324947	207	105
1325001	342	16
1325008	447	0
1325233	213	0
1325618	204	327
1325619	513	0
1325637	675	0
1325651	720	0
1325737	222	0
1325817	492	0
1325825	426	0
1325878	333	0
1326001	462	0
1326089	153	2018
1326094	525	0
1326136	606	368
1326168	255	0
1326218	762	0
1326297	399	0
1326408	1350	27
1326450	273	0
1326482	612	628
1326519	219	0
1326577	645	2
1326669	219	0
1326702	348	5390
1326822	165	0
1326824	441	0
1326858	1047	1513
1326865	654	0
1326869	183	1665
1326881	459	0
1326887	468	0
1326963	342	0
1326977	1398	3004
1327012	783	0
1327107	237	0
1327159	306	153
1327267	492	0
1327328	339	0
1327345	207	0
1327413	360	3
1327491	294	5721
1327537	288	0
1327619	243	0
1327712	174	316
1327900	279	0
1327901	231	0
1327951	312	11796
1327961	558	0
1328032	1470	1
1328128	222	3
1328186	237	1446
1328202	234	0
1328222	345	0
1328278	219	717
1328322	198	0
1328337	492	0
1328343	195	0
1328471	327	334
1328602	525	0
1328744	1047	4
1328753	273	0
1328775	216	0
1328803	429	0
1328875	651	1
1328889	255	0
1328892	297	0
1328895	849	927
1328977	342	0
1329054	1272	2179
1329075	210	0
1329155	1527	3774
1329249	852	179279
1329300	483	0
1329328	513	0
1329529	264	0
1329542	813	0
1329693	156	652
1329760	501	0
1330037	501	2562
1330052	615	0
1330060	186	0
1330087	237	0
1330130	279	0
1330132	213	0
1330133	315	0
1330169	900	0
1330189	486	0
1330223	297	0
1330237	366	0
1330292	525	0
1330361	213	0
1330377	243	11916
1330505	342	0
1330661	255	8511
1330667	669	1054
1330709	240	328
1330776	303	0
1330944	177	0
1331045	354	0
1331070	615	79
1331114	615	1
1331135	264	0
1331172	615	0
1331190	1464	0
1331201	465	52
1331396	486	533
1331419	180	0
1331531	528	0
1331548	846	0
1331572	171	0
1331588	651	0
1331593	693	0
1331644	408	0
1331661	360	0
1331818	765	43142
1331839	174	0
1331894	342	0
1332017	858	0
1332020	423	1
1332042	291	0
1332064	348	0
1332116	165	297
1332120	1464	0
1332226	258	0
1332394	213	175
1332610	1029	0
1332629	369	263
1332821	153	34
1332911	183	0
1332915	306	0
1332967	651	0
1332968	594	1283
1332975	381	0
1332980	507	0
1333101	501	0
1333283	315	0
1333300	552	2
1333375	684	12
1333396	501	0
1333398	198	0
1333469	531	7421
1333517	429	12
1333537	342	0
1333560	1122	34526
1333639	627	0
1333643	168	0
1333646	414	4
1333649	264	0
1333787	501	0
1333866	243	6
1334031	273	0
1334046	354	543
1334093	435	0
1334100	594	0
1334110	405	0
1334121	342	365
1334186	216	0
1334277	555	3476
1334281	486	0
1334311	510	0
1334323	1047	9
1334414	966	0
1334487	903	0
1334542	492	0
1334553	393	0
1334628	585	0
1334786	1380	339
1334788	534	24
1334789	789	3106
1334818	1929	2839
1334826	1914	21038
1334842	1923	2956
1334871	4257	1889
1334910	636	3608
1334916	1050	520
1334942	1011	913
1334963	1554	7519
1334988	537	2337
1335001	1377	874
1335024	1908	761
1335033	1839	16127
1335043	855	2794
1335046	579	40
1335055	291	126
1335057	1329	1162
1335061	1371	6308
1335075	1200	955
1335080	975	717
1335081	1449	241
1335108	1719	290
1335114	1221	405
1335134	462	678
1335136	2241	3900
1335144	903	792
1335147	1620	16279
1335156	162	43
1335180	453	52657
1335196	600	1253
1335207	237	2059
1335208	492	190
1335213	1212	2539
1335223	231	23
1335235	255	3800
1335246	315	3128
1335247	1482	436
1335249	1782	2267
1335251	1296	11346
1335252	1125	213
1335275	165	2342
1335281	987	4032
1335288	456	82
1335341	1476	10062
1335351	1143	631
1335353	1860	39065
1335360	1083	692
1335405	783	43
1335435	1053	10
1335439	1461	715
1335482	1509	5513
1335490	972	2003
1335525	2895	2302
1335526	282	40
1335531	276	1240
1335548	3174	10526
1335562	1329	2404
1335577	903	484
1335626	2130	3015
1335632	1296	16107
1335633	1032	47157
1335653	1224	11323
1335667	2424	1441
1335701	1086	2060
1335743	975	0
1335754	996	1891
1335756	1086	1679
1335776	627	4059
1335777	1194	3160
1335794	2736	11425
1335812	2376	3014
1335832	1299	1392
1335850	519	2668
1335852	2487	0
1335863	810	820
1335873	1248	440
1335875	540	5387
1335879	822	707
1335880	354	179
1335891	711	263
1335903	657	41
1335963	1227	9306
1335980	855	218
1335982	1017	6577
1336036	987	0
1336050	1422	2480
1336072	1272	2984
1336077	1890	80354
1336164	1329	662
1336171	1356	1872
1336189	1230	3900
1336205	2217	6957
1336210	966	1650
1336289	699	884
1336300	2343	727
1336306	2610	1132
1336338	1038	10954
1336373	690	34
1336393	1296	1188
1336403	2214	9756
1336424	2007	3734
1336426	1413	5276
1336469	1662	2204
1336484	534	2271
1336508	4926	31835
1336520	816	1584
1336529	3045	5251
1336535	198	124
1336537	921	877
1336553	1305	5153
1336571	264	0
1336589	876	4829
1336607	837	6067
1336650	1575	1019
1336665	969	228
1336667	1017	718
1336675	276	0
1336677	237	221
1336678	510	2835
1336688	2457	4342
1336732	786	1284
1336739	909	13002
1336766	1314	1088
1336772	2475	2141
1336778	1575	3971
1336781	1173	3193
1336821	732	4798
1336847	1065	4785
1336886	1632	11782
1336889	3246	3916
1336892	1098	1897
1336895	1617	4127
1336896	1086	790
1336911	2328	95
1336922	999	1779
1336925	972	2771
1336939	312	10344
1336941	807	58
1336946	867	10868
1336979	1593	3532
1336995	969	147
1337012	1773	3126
1337019	888	1984
1337055	900	2959
1337132	195	0
1337156	2130	159294
1337168	417	4529
1337180	1260	645
1337195	2283	524
1337198	1584	3896
1337204	1995	44852
1337251	1902	36159
1337291	1302	1848
1337294	3408	411
1337306	855	2860
1337311	816	4142
1337313	1071	11812
1337335	561	186
1337358	903	301
1337369	2571	4833
1337402	471	16
1337412	1920	3973
1337415	234	0
1337423	3807	1414
1337446	3924	1672
1337447	918	1652
1337455	1143	18003
1337457	384	33790
1337459	1626	2167
1337486	1521	4326
1337487	885	337
1337494	2307	117
1337500	402	415
1337517	1362	6493
1337534	657	109108
1337540	606	587
1337581	3006	1090
1337620	1422	15943
1337638	525	543
1337704	1956	4671
1337732	1521	9714
1337747	3831	8432
1337766	747	5
1337768	2736	4172
1337809	3840	2352
1337811	1470	2212
1337831	1164	1939
1337837	867	14966
1337849	1671	1330
1337853	192	111
1337854	474	2171
1337859	1260	14072
1337861	342	12464
1337862	1173	1740
1337881	4188	12431
1337887	1014	2105
1337910	243	196
1337931	2328	3340
1337941	180	900
1337947	1035	3550
1337948	1584	3541
1337954	417	60515
1337973	2124	8490
1337974	1644	498
1337978	726	133
1337987	1692	420
1338025	294	130
1338088	537	12025
1338095	1506	150
1338105	1149	6171
1338111	252	23979
1338116	264	137
1338127	897	8
1338155	1329	9580
1338163	558	66
1338164	2349	3024
1338187	1833	6745
1338231	1386	9248
1338238	333	3959
1338244	891	44
1338249	2574	5416
1338250	1410	6756
1338258	1278	10306
1338271	1428	95207
1338291	1083	8704
1338310	2160	3003
1338318	2967	2513
1338330	447	2906
1338334	306	2628
1338339	3102	5187
1338342	1206	2665
1338349	375	4662
1338355	1752	759
1338368	1299	774
1338380	507	144
1338444	1302	3086
1338476	1917	678
1338529	801	2108
1338558	606	373
1338580	906	1112
1338581	861	8161
1338608	2127	0
1338611	885	3
1338622	2046	12091
1338639	1215	25481
1338648	981	0
1338665	426	1660
1338673	960	167
1338676	246	308
1338691	744	661
1338695	891	4143
1338705	5301	6829
1338707	1710	26005
1338711	672	2060
1338748	738	107
1338757	2427	7029
1338763	2826	6445
1338846	1056	2782
1338863	903	0
1338875	792	438
1338887	930	1301
1338905	1884	2238
1338906	1533	20842
1338922	4623	7018
1338936	1473	0
1338948	717	0
1338949	588	2643
1338972	954	8912
1338975	510	5681
1338991	2427	0
1338993	519	899
1339037	3165	481
1339039	1788	743
1339095	657	958
1339107	723	3486
1339137	1110	11875
1339156	591	28254
1339203	930	589
1339215	1443	4822
1339281	1377	1658
1339292	2175	2116
1339299	984	0
1339326	2085	31190
1339333	777	11837
1339334	738	9102
1339375	2646	25669
1339411	1377	2169
1339415	1194	10413
1339420	459	4863
1339446	1671	3694
1339471	555	3575
1339479	1626	2980
1339480	471	177
1339489	717	53
1339501	963	707
1339517	1902	3487
1339563	3729	6819
1339576	609	1399
1339582	2085	10297
1339591	1662	231
1339613	396	10482
1339624	546	6
1339637	333	3377
1339647	1203	3056
1339656	984	1608
1339683	1323	4432
1339687	726	2824
1339710	1389	662
1339723	4515	2237
1339789	2496	3384
1339811	1533	9848
1339829	231	0
1339858	1200	481
1339865	300	1522
1339880	897	1190
1339883	933	3383
1339893	1155	164
1339911	1164	2898
1339916	399	661
1339918	636	1639
1339931	3333	3453
1339955	1020	16779
1339960	969	61728
1339975	1158	129
1339987	1197	2854
1339992	837	1376
1340022	2010	9364
1340040	486	658
1340061	1263	13715
1340071	534	3821
1340085	459	226
1340090	1104	2383
1340091	669	26909
1340098	1353	68
1340105	387	3150
1340107	1080	308
1340109	516	4406
1340119	1284	597
1340126	267	595
1340159	2247	979
1340187	2796	959
1340194	1101	11
1340223	2376	10085
1340224	2193	3649
1340243	1203	13628
1340269	555	3341
1340289	1782	10031
1340296	1170	505
1340317	1302	524
1340351	2676	3227
1340392	1362	10787
1340400	1275	1160
1340407	1065	27466
1340410	966	1751
1340448	543	340
1340454	780	2421
1340462	1830	11740
1340473	1284	462
1340493	1284	205
1340500	1323	436
1340501	1122	1845
1340512	1032	1982
1340522	219	2127
1340528	1101	5504
1340533	2385	345
1340554	1059	342
1340560	1611	21453
1340563	1077	154
1340566	1707	15564
1340577	1473	387
1340579	342	5397
1340584	1086	209
1340600	2538	26890
1340622	1248	718
1340623	1761	0
1340624	1098	1377
1340645	1512	1294
1340662	954	0
1340698	2196	6305
1340703	324	13208
1340713	408	13560
1340749	1035	3458
1340758	255	16246
1340774	3816	2174
1340800	1599	2471
1340858	924	1157
1340862	462	0
1340865	936	2158
1340887	1422	9497
1340888	1461	3227
1340900	1737	5049
1340936	735	0
1340941	1803	15556
1340983	2139	5140
1341010	2163	974
1341015	1398	2091
1341016	798	261
1341030	534	139
1341034	1140	1369
1341039	2256	1978
1341041	1737	2498
1341045	1644	3106
1341047	957	3772
1341056	354	2033
1341059	1992	948
1341070	1512	1473
1341071	1254	1002
1341101	336	105
1341111	663	1812
1341117	300	2801
1341128	1152	3629
1341145	2766	1473
1341158	1491	0
1341161	342	75
1341171	1989	8729
1341174	999	822
1341179	891	0
1341187	1005	174
1341189	1503	2878
1341216	2796	5013
1341228	960	0
1341249	1620	298
1341255	876	1099
1341267	3576	546
1341296	1386	148
1341297	675	495
1341321	948	992
1341334	1308	9311
1341338	1626	1361
1341351	342	0
1341362	2799	4663
1341391	1641	1589
1341401	1437	555772
1341414	894	160
1341422	1719	268
1341426	651	695
1341438	684	5381
1341448	1554	15886
1341452	1521	910
1341458	1446	2123
1341464	852	3660
1341479	213	0
1341493	2022	11014
1341506	315	88
1341513	783	499
1341521	168	0
1341526	780	27835
1341537	636	0
1341550	243	0
1341560	1347	2685
1341570	624	6987
1341577	486	189
1341616	1389	6235
1341622	810	2263
1341632	1857	1446
1341639	510	115
1341658	825	0
1341676	636	2935
1341704	1653	8869
1341732	177	0
1341744	171	0
1341760	1461	533
1341779	867	2924
1341780	1641	293
1341811	3840	6069
1341828	1077	3971
1341837	408	307
1341838	831	1131
1341840	1296	10785
1341863	2901	0
1341874	162	0
1341886	1761	11650
1341891	1170	936
1341916	2040	3335
1341917	567	0
1341919	1716	1028
1341935	1638	161
1341941	237	0
1341953	2154	4280
1341958	489	23806
1342004	654	565
1342009	423	47
1342026	1512	10723
1342038	453	290
1342066	834	7
1342091	1656	4838
1342092	1605	7492
1342115	168	0
1342143	816	1815
1342149	1023	0
1342174	738	1126
1342213	591	13423
1342215	1749	2008
1342218	171	0
1342254	288	1
1342303	1065	1568
1342341	972	14975
1342407	3942	1574
1342413	3474	2096
1342435	1083	3205
1342455	741	3054
1342459	234	0
1342510	1812	9784
1342535	1011	1050
1342537	1422	5293
1342541	246	0
1342566	1320	6365
1342605	558	0
1342625	1248	1501
1342641	432	8018
1342647	1497	15454
1342651	753	6981
1342677	714	333
1342764	2406	7048
1342769	942	0
1342770	588	183
1342781	273	0
1342787	573	4189
1342789	1176	2295
1342796	5865	1661
1342818	783	9606
1342845	1629	361
1342856	1068	3028
1342883	540	2211
1342886	1032	216
1342903	1176	2241
1342905	708	1011
1342914	1554	3568
1342924	1797	10878
1342932	3039	4864
1342953	1323	708
1342966	426	1761
1342982	990	4672
1342987	1023	2378
1342990	1629	5767
1343019	831	1477
1343053	351	1221
1343058	495	2289
1343096	1680	5814
1343098	1419	5064
1343124	3819	5213
1343125	1815	10036
1343128	2112	3028
1343163	219	0
1343191	678	10636
1343195	372	4119
1343199	1026	770
1343201	897	0
1343202	1830	1217
1343206	1998	0
1343207	378	1
1343223	2532	6174
1343233	1521	2811
1343235	375	34635
1343258	1494	3073
1343298	324	3216
1343305	3477	1729
1343306	651	715
1343356	7182	4979
1343385	1155	1230
1343392	1395	2050
1343413	780	5718
1343415	1305	1390
1343428	1959	3825
1343429	2124	891
1343455	1803	9819
1343494	1077	843
1343514	1119	1173
1343529	1032	542
1343572	1149	0
1343584	651	7099
1343599	2727	890
1343627	369	1057
1343630	1395	606
1343632	813	797
1343637	2487	3820
1343646	966	1087
1343652	909	448
1343657	420	21550
1343664	822	2595
1343687	1548	241
1343695	1983	5058
1343698	1527	680
1343709	1602	712
1343761	1350	1122
1343765	921	4711
1343777	2952	306
1343779	1887	2618
1343794	4146	709
1343815	1065	598
1343816	1797	982
1343821	2106	5199
1343823	723	3678
1343902	693	238
1343920	1230	75
1343923	804	975
1343935	438	759
1343954	1227	1701
1343956	978	0
1343976	3141	18790
1343988	1386	4521
1344012	624	1500
1344019	528	850
1344023	537	1191
1344030	3351	6125
1344039	1200	761
1344043	2031	3733
1344072	1521	6441
1344099	261	12650
1344107	2859	3182
1344169	3048	417
1344199	1845	4640
1344212	3393	9653
1344229	1392	2706
1344230	630	3
1344233	543	92
1344248	1776	1704
1344280	1284	2622
1344332	1554	2001
1344344	945	5769
1344346	2286	10957
1344378	1599	1631
1344382	1890	19235
1344397	2262	5986
1344448	1209	60
1344469	447	7045
1344508	546	401
1344515	1155	3659
1344523	3981	890
1344524	1533	19039
1344547	1644	15075
1344548	666	1486
1344559	360	34
1344560	957	584
1344620	981	440
1344624	987	405
1344628	732	3449
1344629	2019	2192
1344630	948	1016
1344649	936	0
1344692	3882	6693
1344693	969	147
1344700	1617	409
1344724	507	0
1344735	1023	511
1344738	711	206
1344779	1098	4237
1344783	369	1450
1344793	2862	4548
1344805	2424	1310
1344819	1230	25259
1344859	1029	4141
1344875	387	2277
1344881	1224	389
1344887	603	407
1344894	996	443
1344897	429	0
1344917	894	0
1344939	1953	0
1344940	912	906
1344948	2097	4291
1344955	1518	3269
1344967	984	167
1344973	699	2942
1344976	4698	13928
1345002	432	20481
1345031	825	674
1345032	1080	1213
1345052	639	11232
1345058	2763	2838
1345063	843	5388
1345086	1122	1171
1345102	165	0
1345134	1452	318
1345143	978	345
1345151	4104	5758
1345194	621	15671
1345196	1857	3080
1345209	546	5100
1345225	1482	1735
1345235	915	2290
1345240	1269	3
1345252	807	0
1345288	1635	1036
1345302	291	4896
1345314	471	97
1345318	1614	3692
1345325	1050	89
1345328	1500	7888
1345353	1410	38
1345360	1368	1
1345362	636	787
1345363	1608	2906
1345366	1374	178
1345377	312	321
1345398	1677	450
1345400	966	0
1345424	1227	506
1345435	738	0
1345436	423	2214
1345454	777	1369
1345466	966	415
1345468	1149	2076
1345470	162	0
1345476	1149	978
1345496	1215	2251
1345510	828	0
1345512	1569	1018
1345513	915	0
1345536	1356	2457
1345537	1041	2958
1345538	1719	577
1345582	528	102
1345585	1461	0
1345601	1212	827
1345641	1068	0
1345645	1038	4041
1345651	1650	311
1345689	489	242
1345705	2160	248
1345719	726	176
1345762	513	105
1345790	873	0
1345792	585	0
1345820	1107	90
1345826	672	0
1345881	1095	82
1345895	1215	15
1345923	330	0
1345940	1578	1969
1345950	1386	9451
1345951	1083	2315
1345954	762	192
1345961	1077	534
1345987	3186	21342
1346002	3081	11627
1346047	630	7076
1346059	1914	7851
1346070	924	1852
1346079	1281	299
1346085	870	812
1346090	789	1805
1346094	1317	1320
1346097	570	395
1346118	2067	5105
1346121	306	7379
1346127	3291	301
1346135	1671	7259
1346147	3780	4725
1346148	564	58
1346178	1212	4175
1346201	1293	502
1346220	1566	5401
1346224	2733	5957
1346256	1833	2058
1346262	1647	3
1346266	1011	34472
1346270	345	451
1346280	774	12994
1346282	2430	7950
1346284	2040	30056
1346297	2691	5842
1346303	450	1172
1346306	981	30792
1346312	1632	398
1346318	669	3449
1346330	1101	622
1346370	288	7913
1346393	1356	11334
1346404	960	1749
1346427	1860	592
1346445	1005	228
1346463	234	390377
1346467	600	968
1346478	915	2131
1346483	1062	199
1346491	852	3139
1346514	2448	1840
1346546	789	7
1346550	762	0
1346555	1692	915
1346559	969	744
1346570	1335	3866
1346579	1137	672
1346599	1164	1594
1346605	1170	3761
1346616	933	224
1346618	978	1633
1346622	1077	276
1346627	1317	0
1346636	1410	9904
1346665	369	8
1346673	1026	0
1346675	612	0
1346685	480	41
1346704	1014	0
1346722	1593	6424
1346732	1659	520
