gene_id	gene_length	counts
1118360	1945	1012
1118417	3072	5979
1119164	1123	7429
1119165	1145	115
1119343	382	0
1119543	2105	123550
1119563	587	0
1119631	1695	18133
1119792	1389	627
1121043	624	2
1121079	1390	56
1121664	1586	1204
1122169	675	47
1123138	2070	597
1123206	1583	137
1123262	1597	1800
1123311	1254	476
1123361	544	81
1123712	1799	1322
1124064	1433	439
1125764	1459	832
1127367	821	999
1127765	1265	619
1128304	844	50
1128535	820	82
1128761	834	542
1128790	3529	1353
1130522	962	253
1130614	1149	3512
1131642	903	274
1131775	3359	1160
1131788	2349	10542
1132467	2217	578
1132769	440	7
1133594	930	8
1133765	678	586
1134264	777	121
1134287	1262	176
1134289	760	4
1134514	905	12097
1134814	527	1002
1134825	2147	1796
1135262	1176	831
1135366	1276	430
1135722	1617	232
1136478	2485	153
1137365	1176	189
1140303	899	77
1140535	1293	6619
1141038	1617	2188
1141755	1207	4077
1141764	886	2592
1141993	1965	1754
1142061	1658	1553
1142996	704	0
1143046	1250	2052
1143101	493	0
1143102	468	0
1143289	2371	304
1143342	3277	4575
1143424	1539	1338
1144099	3376	1994
1144640	1709	1354
1144874	2338	5336
1144878	499	524
1145309	477	18
1145322	1378	862
1145526	3340	12280
1146715	1913	8195
1146853	645	117
1146987	895	3265
1147726	3215	2836
1149640	4713	1857
1149857	2995	11906
1149947	1969	7600
1149964	841	528
1150499	1460	7214
1150600	1199	2428
1151525	1370	1399
1152147	2852	3720
1152291	936	3755
1154066	463	71
1155620	1101	783
1155621	779	638
1155828	578	67
1156615	890	3393
1157092	931	112
1157110	633	74
1157342	1328	3679
1157443	2038	2386
1157774	799	184
1160289	451	44
1160494	1490	10876
1161614	1019	25265
1161841	2354	2797
1162042	1587	309
1162239	1872	18189
1162255	1491	887
1162262	769	143
1162271	1451	10149
1162839	1566	250
1164371	1370	1727
1165402	1145	405
1165637	475	55
1165647	1332	280
1165668	1266	1875
1165949	3596	1406
1167524	795	90
1167704	1472	5331
1168141	1663	730
1168285	1072	112
1169033	2150	565
1169219	1107	747
1169271	1572	1117
1170677	611	0
1170899	1910	1112
1171110	965	0
1171320	1368	1
1171394	1966	363
1171434	1224	532
1171493	1468	339
1171794	1199	149
1171858	672	200
1172300	609	343
1172301	2621	12360
1172656	1543	648
1173037	1671	525
1173631	667	11
1173782	1208	379
1173840	2281	229
1174198	1407	583
1174382	1588	15804
1174398	1455	9693
1174920	392	41
1175131	1205	47
1175259	4201	8212
1175490	865	24
1175589	1178	264
1175617	2483	353
1175638	2815	990
1176173	2273	1075
1176598	2289	610
1176832	1434	1895
1176841	1665	823
1176924	758	33321
1176969	1915	179
1177060	1052	86
1177403	422	54
1177426	1016	157
1178018	1611	13422
1178347	1148	6
1178409	2171	1308
1178716	950	9
1179153	1186	446
1179468	976	39
1179830	1796	305
1179848	1619	8987
1179909	606	69
1179913	2296	1466
1179927	764	65
1179940	775	586
1180365	526	0
1180582	739	0
1181806	777	20
1181971	1051	253
1182013	1183	394
1182133	902	25
1182140	1222	118
1182172	2220	280
1182193	768	353
1182450	1151	268
1182533	1327	2076
1182546	807	862
1182611	736	63
1182618	1801	1427
1182969	998	66
1183275	1705	11462
1183315	1160	5868
1183335	1668	0
1183494	1900	36
1183510	760	145
1183553	1264	293
1183865	951	4
1183936	868	125
1184118	846	9
1184317	2049	287
1184318	1198	10
1184390	1326	4
1184402	1070	135
1184448	623	0
1184459	551	6
1184473	995	57
1184478	693	12
1184566	498	2
1184703	1051	0
1184811	923	72
1184816	735	4
1184821	469	1
1184850	1178	1
1184855	949	11
1184965	522	0
1184976	1340	661
1185065	550	0
1185665	1122	28
1185803	1428	78
1186016	1583	1668
1186043	2082	1704
1186070	900	344
1186099	917	408
1186115	917	12
1186147	829	547
1186310	1201	655
1186829	1136	549
1187040	854	0
1187102	996	126
1187376	645	1846
1187753	1206	0
1188846	910	1467
1188911	1659	157
1188952	6669	3879
1189185	1178	1270
1189580	539	15
1189690	780	5
1189844	2252	2257
1190044	730	27
1190087	990	0
1190099	735	0
1190130	418	0
1190133	652	64
1190158	1064	78
1190336	995	128
1190426	802	0
1190571	911	25
1190624	400	0
1190629	828	30
1190758	717	55
1190814	467	10
1190945	1044	127
1190959	899	31
1191575	1011	445
1192516	759	496
1192576	1031	211
1192604	554	0
1192626	826	2
1192808	870	200
1193013	1417	365
1193016	628	76
1193037	2296	235
1193742	1415	1428
1194389	1381	1537
1194835	1116	1877
1195268	1970	83
1196365	1408	0
1196882	1143	126
1197031	802	7
1197035	711	0
1197084	1198	311
1197187	1894	0
1197223	1721	111
1197305	508	12
1197481	1078	102
1197806	1514	524
1197924	415	0
1197926	850	42
1197934	986	3624
1197946	1168	18
1197956	929	811
1198493	430	4
1198532	826	161
1198672	953	80
1198674	403	37
1198796	1572	55
1199182	1464	9104
1199268	1184	338
1199530	706	8
1199613	1100	22
1199765	1963	0
1199869	472	43
1199902	1431	0
1199919	1005	0
1199999	1430	117
1200188	690	5
1200189	1430	21
1200302	2272	10
1200701	689	0
1200788	1959	8
1200937	711	16
1200977	660	158
1201056	750	0
1201108	1450	0
1201311	1916	260
1201339	706	312
1201490	2600	754
1201575	1174	3
1201774	1011	2014
1201929	652	0
1202034	1859	65
1202129	850	1357
1202333	1611	0
1202463	503	13
1202659	788	1019
1203044	2007	494
1203397	745	41
1203402	1582	3515
1203619	358	27
1204661	626	28
1204849	390	932
1204854	1122	3796
1205067	785	253
1205140	1793	327
1205191	1019	245
1205456	447	19
1205630	660	0
1205826	920	14
1206092	1037	40
1206153	1859	210
1206170	664	5
1206289	3415	0
1206296	1036	0
1206312	374	0
1206327	784	0
1206421	1883	713
1206431	370	16
1206435	1185	0
1206440	778	0
1206569	1815	457
1206847	684	0
1206911	885	0
1206919	2506	25155
1207189	1791	1240
1207482	980	143
1208277	862	8
1208462	631	0
1208483	858	61
1208835	406	1644
1209329	1512	200
1209806	1373	11227
1209995	682	4
1210197	1809	1728
1210831	1173	97
1210867	959	94
1211008	1952	1713
1211156	1268	1712
1211168	1559	598
1211841	629	18
1212163	1825	3371
1212249	1972	834
1213016	2605	5535
1213379	997	0
1213380	968	23
1213452	997	490
1214398	1207	25
1214600	608	47
1214767	1350	4827
1214918	1883	87
1215513	2166	609
1217025	1693	2008
1217111	1384	318
1217480	1124	437
1217755	476	0
1218256	3552	12758
1218646	2006	625
1218648	2232	178
1218866	2028	189
1219449	701	12611
1219494	694	2498
1220335	895	448
1220632	1178	544
1220760	449	0
1220974	2198	2733
1221028	1642	224
1221095	771	78
1221164	1573	28
1221310	910	17
1221660	577	30
1221694	935	0
1222381	864	716
1222412	2036	109
1223464	1957	258
1223992	1227	1295
1223994	1750	990
1224302	1167	544
1224451	714	164
1224486	1159	192
1224866	775	250
1225048	743	45
1225160	807	111
1225178	1499	746
1225322	835	173
1225463	1878	210
1225852	873	113
1226039	1365	463
1226113	1763	88
1226177	3511	2849
1226312	1167	51
1226508	6241	534
1227517	898	4
1227559	959	18631
1227648	1434	19
1228166	1227	1260
1228332	2371	131
1228356	1213	48
1228935	1324	63
1228984	1823	222
1229200	2803	2401
1229720	1442	1582
1230073	5028	1091
1230090	1586	2804
1230326	771	384
1230476	1340	646
1230504	578	143
1231177	883	24
1231216	1002	78
1231314	1079	31
1231427	1439	10
1231575	930	0
1231623	1563	39
1231665	646	54
1231762	741	21
1231877	917	69
1232032	589	0
1232108	693	9
1232336	976	475
1232633	757	6
1232973	1181	0
1233093	1364	125
1233629	855	13
1233951	1090	49
1233982	980	4
1234023	1268	0
1234051	744	0
1234113	798	0
1234136	1126	10
1234196	773	0
1234570	1279	0
1234828	429	0
1235033	641	6
1235088	636	1
1235229	1606	597
1235237	997	0
1235625	746	3028
1235707	1530	198
1235729	1418	273
1235764	2214	159
1236264	1286	1799
1236360	705	60
1236514	664	162
1236582	776	8
1236620	1565	37
1237246	701	50
1237394	2288	4109
1237639	912	0
1237643	1042	60
1237859	657	43
1237866	1081	0
1237881	1802	8690
1238081	1238	977
1238198	1009	0
1238499	885	0
1238621	434	0
1238658	2388	715
1238708	1064	71
1238985	2723	293
1239210	544	626
1239420	1887	1176
1239573	1609	456
1240912	827	612
1240938	2264	2824
1241045	804	13820
1241154	920	1115
1241359	1354	219
1241555	664	180
1241556	779	261
1241991	791	70
1242473	1446	580
1242517	953	161
1243152	1118	822
1243160	1932	250
1243500	2666	1729
1243539	559	51
1243973	1927	5342
1244246	3156	2615
1244263	588	23
1244562	982	2
1244691	794	0
1244785	1262	56
1244824	965	61
1245158	677	1
1245264	830	124
1245271	1950	1010
1245486	1596	329
1245487	504	0
1245547	521	0
1245894	960	28031
1246209	1149	390
1246431	2931	3441
1246879	1574	34
1246950	272	0
1247086	709	0
1247100	2112	14
1247142	1138	7
1247176	743	56
1247178	1811	0
1247181	1238	99
1247348	749	0
1247350	1013	55
1247360	903	0
1247361	1024	0
1247451	1716	830
1247503	1642	948
1247536	394	6
1247629	1368	14
1247633	1919	89
1248019	2014	873
1248310	1954	8822
1248455	914	145
1248779	1979	615
1249099	2085	187
1249470	1388	1827
1249815	1197	619
1250059	2129	567
1250156	823	21
1250415	2083	725
1250693	1447	94
1250925	890	176
1251767	2302	5924
1252245	1031	23
1253287	1726	352
1253309	1415	8285
1253461	566	16
1253462	431	14
1253671	1513	4525
1253997	1086	51
1254011	2025	805
1254022	817	46
1254187	780	12
1254245	895	68
1254603	823	200
1254767	829	0
1254798	603	249
1254881	1851	470
1255200	756	112
1255340	1573	27
1255433	1902	0
1255601	457	8
1255602	916	0
1255708	2065	398
1255821	1991	1898
1255874	1262	502
1256360	1043	306
1256964	548	51
1257211	1118	0
1257282	824	1
1257380	1403	0
1257745	438	0
1257864	796	0
1258031	1259	262
1258358	1032	20
1258761	1992	340
1258892	1593	131
1258983	1187	53
1259610	2260	1227
1260086	1120	49
1260141	862	79
1260142	729	92
1260262	1934	11692
1260426	1491	687
1260722	1177	376
1260891	977	31
1261112	865	68
1261120	823	7
1261190	774	63
1262973	791	7
1263297	1937	388
1264177	1426	0
1264362	1368	0
1264500	1353	15745
1264815	7176	1026
1264888	718	1567
1265334	2168	209
1265348	1808	280
1265356	853	0
1265471	1286	354
1266440	1511	498
1266782	1289	2017
1266817	583	0
1267078	1062	94
1267765	7686	1662
1268601	401	0
1268683	1455	5057
1269369	1399	461
1269609	748	0
1269817	941	198
1297643	303	0
1297653	420	0
1297664	483	14
1297679	732	0
1297708	1206	0
1297747	756	0
1297757	459	0
1297916	159	0
1297962	441	0
1298025	558	0
1298026	414	0
1298053	336	0
1298071	1476	0
1298118	489	0
1298167	1335	575
1298270	846	0
1298324	267	0
1298344	822	0
1298362	696	0
1298411	339	0
1298416	159	0
1298568	180	0
1298663	2136	0
1298736	213	10
1298802	213	0
1298831	210	0
1298878	1110	110
1298899	390	0
1298916	459	0
1298933	228	735
1298979	267	0
1298993	546	0
1299018	2655	0
1299023	588	0
1299166	687	0
1299167	153	0
1299178	942	798
1299225	687	0
1299242	258	0
1299259	213	0
1299287	693	631
1299290	486	0
1299292	285	0
1299330	354	0
1299352	201	0
1299362	378	11
1299363	378	0
1299370	156	0
1299372	561	0
1299443	516	0
1299485	351	33
1299506	474	0
1299514	459	1403
1299604	534	0
1299616	846	0
1299626	345	0
1299629	462	0
1299635	252	0
1299712	321	0
1299735	207	93
1299740	204	0
1299747	483	0
1299784	243	0
1299807	732	0
1299828	378	0
1299848	198	298
1299926	765	40
1299929	273	0
1300143	273	0
1300145	546	101
1300181	186	386
1300227	333	0
1300234	444	0
1300243	231	0
1300273	288	0
1300277	1680	0
1300312	1734	0
1300355	405	1001
1300420	393	0
1300468	867	1221
1300643	249	0
1300662	327	0
1300676	1056	0
1300745	2532	0
1300781	651	532
1300813	321	0
1300814	417	234
1300818	600	0
1300847	186	643
1300853	450	87
1300881	153	0
1301166	543	0
1301184	321	0
1301206	708	0
1301215	501	0
1301250	336	0
1301276	261	0
1301315	297	0
1301331	648	0
1301363	213	37
1301364	486	0
1301444	372	0
1301454	489	0
1301484	681	0
1301496	318	5015
1301499	249	111
1301549	1581	7922
1301579	282	0
1301601	1632	0
1301603	486	0
1301606	780	0
1301670	168	0
1301695	246	278
1301739	639	0
1301746	837	0
1301754	210	0
1301764	456	0
1301872	207	0
1301910	414	0
1301930	423	0
1301993	258	119
1302012	192	0
1302025	525	0
1302062	537	0
1302088	480	5515
1302090	210	116
1302127	339	0
1302254	372	0
1302272	294	18
1302322	276	0
1302371	1281	0
1302376	159	0
1302391	294	0
1302400	1221	4859
1302404	732	0
1302529	1689	64
1302551	519	0
1302556	297	0
1302571	213	0
1302605	228	0
1302615	1746	0
1302697	273	0
1302736	420	0
1302823	162	0
1302909	1182	0
1302956	561	5
1302973	369	0
1302988	750	3269
1303013	591	38
1303053	597	0
1303086	477	62
1303185	1242	0
1303201	159	0
1303261	165	0
1303281	207	0
1303324	219	128
1303334	681	0
1303461	168	0
1303482	597	0
1303485	222	0
1303506	1206	0
1303564	270	0
1303569	417	199
1303620	171	39
1303781	435	0
1303832	531	2
1303882	576	0
1303898	300	14
1303981	522	0
1304022	195	11
1304044	336	0
1304185	546	0
1304245	231	0
1304261	150	44
1304379	162	0
1304458	204	0
1304463	210	0
1304532	408	0
1304538	210	0
1304542	696	0
1304554	198	0
1304632	3522	0
1304741	699	0
1304761	510	0
1304798	1068	0
1304820	210	0
1304833	510	0
1304955	357	0
1305022	333	0
1305092	195	254
1305153	1275	0
1305172	813	0
1305241	621	64
1305278	345	0
1305329	246	0
1305376	645	0
1305399	156	0
1305412	294	0
1305464	378	0
1305489	681	0
1305656	216	0
1305697	579	0
1305721	243	0
1305725	537	619
1305747	1281	0
1305816	447	0
1305925	402	0
1306040	276	0
1306050	627	0
1306051	774	0
1306070	336	0
1306106	1482	0
1306133	1074	0
1306138	561	0
1306161	390	0
1306175	165	0
1306293	372	0
1306324	741	255
1306330	366	0
1306366	366	0
1306402	618	0
1306467	408	0
1306495	252	0
1306525	216	0
1306643	354	0
1306655	636	331
1306746	291	0
1306881	369	0
1306947	192	63
1306987	294	0
1307006	246	323
1307031	165	0
1307084	165	0
1307088	306	0
1307251	156	0
1307296	264	0
1307297	159	0
1307309	816	0
1307427	285	0
1307455	1680	4406
1307597	519	187
1307618	876	34
1307652	723	0
1307705	375	610
1307707	264	0
1307744	414	0
1307756	210	0
1307852	762	0
1307913	480	878
1307940	210	0
1307990	1191	41
1308024	234	0
1308352	651	0
1308403	936	438
1308694	378	470
1308768	198	2253
1308818	207	0
1308892	636	0
1308900	1173	235
1308934	174	377
1309002	189	16
1309048	432	0
1309183	156	6
1309202	774	733
1309448	1356	226
1309658	309	370
1309695	462	0
1309716	381	191
1309732	720	531
1309752	1086	0
1309955	1002	13646
1309983	510	545
1310002	174	87
1310168	267	5440
1310496	636	0
1310499	333	0
1310571	393	2
1310595	666	1797
1310711	204	276
1310789	957	549
1310793	510	3764
1310823	252	49
1310842	744	0
1310875	450	1677
1311025	954	459
1311078	1929	55
1311154	558	262
1311189	363	0
1311193	273	0
1311359	249	0
1311434	669	3300
1311468	369	229
1311533	510	10
1311546	243	11199
1311598	351	63
1311624	273	409
1311663	1047	0
1311674	777	6290
1311779	231	73
1311834	465	0
1312028	1200	2171
1312181	858	10
1312198	180	0
1312316	174	0
1312442	267	2
1312607	288	2101
1312700	288	96
1312860	294	0
1312864	390	46
1313020	828	876
1313161	534	0
1313510	210	0
1313550	1350	390
1313714	906	493
1313727	495	28
1313731	150	0
1313746	558	0
1313766	231	0
1313861	1263	0
1313877	261	0
1314063	387	386
1314068	543	8
1314076	546	1
1314092	378	200
1314167	762	0
1314202	234	124
1314216	771	0
1314283	705	50
1314434	753	578
1314530	1146	3748
1314695	534	0
1315135	945	486
1315198	1209	0
1315199	858	0
1315230	588	0
1315240	231	0
1315287	288	2
1315359	384	0
1315433	255	0
1315587	711	50
1315621	1305	0
1315635	222	0
1315796	240	15419
1315819	570	96
1315827	717	1262
1315866	159	0
1315909	252	0
1315990	246	116
1316129	807	0
1316291	561	0
1316327	669	0
1316546	243	0
1316570	726	901
1316606	549	0
1316609	624	46
1316643	483	0
1316694	171	0
1316716	282	0
1316856	303	31
1317011	783	0
1317034	396	0
1317075	375	40
1317175	687	0
1317187	1233	4855
1317271	648	1357
1317292	357	249
1317354	210	0
1317377	1614	822
1317395	1173	0
1317466	729	848
1317629	288	0
1317784	315	0
1317907	180	0
1317916	228	436
1317944	1566	3840
1318009	165	0
1318012	531	215
1318032	186	0
1318176	915	1728
1318283	504	0
1318390	720	0
1318408	687	0
1318413	249	176
1318600	174	0
1318782	285	0
1318817	564	0
1318832	564	594
1318856	336	0
1318953	486	0
1318978	450	300
1319130	675	2453
1319173	213	0
1319191	702	178
1319196	1596	3223
1319243	174	1346
1319268	342	1298
1319292	327	0
1319300	192	11
1319342	441	0
1319350	339	173
1319464	219	3
1319524	429	5
1319607	228	141
1319655	582	1082
1319706	276	0
1319879	276	43
1319912	774	0
1319973	219	42
1320052	240	24
1320153	330	0
1320221	585	2837
1320255	552	52
1320288	339	80
1320509	1422	0
1320510	1155	3265
1320633	165	0
1320640	309	65
1320646	189	0
1320712	354	0
1320791	453	0
1320826	240	0
1320856	351	0
1320872	816	0
1320904	372	0
1320914	180	0
1320924	642	0
1320939	192	14
1320983	357	120
1321010	372	98
1321130	696	0
1321152	990	2895
1321157	234	0
1321165	603	0
1321290	684	0
1321350	414	1094
1321412	420	0
1321428	453	0
1321513	345	1
1321718	204	0
1321736	228	1040
1321745	537	0
1321822	243	0
1321880	885	647
1322009	378	5
1322033	510	69
1322076	705	0
1322114	198	5
1322127	216	0
1322146	525	0
1322340	843	0
1322391	474	333
1322409	624	0
1322554	282	0
1322596	2226	0
1322636	450	0
1322645	732	0
1322733	771	123
1322775	258	0
1322801	525	0
1322820	1176	331
1322862	333	0
1322900	195	178
1322919	210	0
1323039	489	0
1323078	327	0
1323191	282	0
1323309	360	0
1323316	432	0
1323382	291	0
1323761	408	0
1323764	201	0
1323886	198	0
1323995	189	0
1324023	291	3244
1324061	333	0
1324150	801	0
1324161	240	0
1324320	924	0
1324371	564	0
1324413	906	0
1324439	1914	13
1324441	219	1
1324448	264	0
1324451	360	0
1324500	189	18
1324517	498	74
1324556	564	0
1324559	330	0
1324610	918	137
1324628	291	0
1324751	216	208
1324895	150	0
1324925	168	0
1324933	357	0
1324947	207	105
1325001	342	12
1325008	447	0
1325233	213	4
1325618	204	435
1325619	513	0
1325637	675	0
1325651	720	0
1325737	222	0
1325817	492	0
1325825	426	0
1325878	333	0
1326001	462	0
1326089	153	1155
1326094	525	0
1326136	606	279
1326168	255	0
1326218	762	0
1326297	399	0
1326408	1350	21
1326450	273	0
1326482	612	533
1326519	219	0
1326577	645	0
1326669	219	0
1326702	348	4053
1326822	165	0
1326824	441	0
1326858	1047	1155
1326865	654	0
1326869	183	791
1326881	459	0
1326887	468	0
1326963	342	0
1326977	1398	10183
1327012	783	0
1327107	237	0
1327159	306	83
1327267	492	0
1327328	339	0
1327345	207	0
1327413	360	0
1327491	294	3305
1327537	288	0
1327619	243	0
1327712	174	154
1327900	279	0
1327901	231	0
1327951	312	10342
1327961	558	0
1328032	1470	0
1328128	222	8
1328186	237	1164
1328202	234	0
1328222	345	0
1328278	219	972
1328322	198	0
1328337	492	0
1328343	195	0
1328471	327	280
1328602	525	0
1328744	1047	5
1328753	273	0
1328775	216	0
1328803	429	0
1328875	651	3
1328889	255	0
1328892	297	0
1328895	849	769
1328977	342	0
1329054	1272	1789
1329075	210	0
1329155	1527	3827
1329249	852	135193
1329300	483	0
1329328	513	0
1329529	264	0
1329542	813	0
1329693	156	920
1329760	501	0
1330037	501	1235
1330052	615	0
1330060	186	0
1330087	237	0
1330130	279	0
1330132	213	0
1330133	315	0
1330169	900	0
1330189	486	0
1330223	297	0
1330237	366	0
1330292	525	0
1330361	213	0
1330377	243	11966
1330505	342	0
1330661	255	9042
1330667	669	459
1330709	240	203
1330776	303	0
1330944	177	0
1331045	354	0
1331070	615	86
1331114	615	1
1331135	264	0
1331172	615	0
1331190	1464	0
1331201	465	20
1331396	486	423
1331419	180	0
1331531	528	0
1331548	846	0
1331572	171	0
1331588	651	0
1331593	693	0
1331644	408	0
1331661	360	0
1331818	765	29225
1331839	174	0
1331894	342	0
1332017	858	0
1332020	423	0
1332042	291	0
1332064	348	0
1332116	165	177
1332120	1464	0
1332226	258	0
1332394	213	130
1332610	1029	0
1332629	369	310
1332821	153	30
1332911	183	0
1332915	306	0
1332967	651	0
1332968	594	1216
1332975	381	0
1332980	507	0
1333101	501	0
1333283	315	0
1333300	552	0
1333375	684	27
1333396	501	0
1333398	198	0
1333469	531	5560
1333517	429	5
1333537	342	0
1333560	1122	28794
1333639	627	0
1333643	168	0
1333646	414	8
1333649	264	0
1333787	501	0
1333866	243	11
1334031	273	0
1334046	354	422
1334093	435	0
1334100	594	0
1334110	405	0
1334121	342	300
1334186	216	0
1334277	555	2146
1334281	486	0
1334311	510	0
1334323	1047	14
1334414	966	0
1334487	903	0
1334542	492	0
1334553	393	0
1334628	585	5
1334786	1380	340
1334788	534	15
1334789	789	2837
1334818	1929	3491
1334826	1914	22710
1334842	1923	2487
1334871	4257	2070
1334910	636	2947
1334916	1050	683
1334942	1011	808
1334963	1554	4984
1334988	537	2049
1335001	1377	653
1335024	1908	944
1335033	1839	11455
1335043	855	2409
1335046	579	43
1335055	291	104
1335057	1329	1126
1335061	1371	5580
1335075	1200	728
1335080	975	618
1335081	1449	246
1335108	1719	309
1335114	1221	313
1335134	462	403
1335136	2241	3696
1335144	903	504
1335147	1620	17563
1335156	162	40
1335180	453	46924
1335196	600	1000
1335207	237	1890
1335208	492	177
1335213	1212	1601
1335223	231	33
1335235	255	3632
1335246	315	4314
1335247	1482	199
1335249	1782	1901
1335251	1296	9729
1335252	1125	174
1335275	165	2818
1335281	987	1961
1335288	456	93
1335341	1476	7139
1335351	1143	667
1335353	1860	29443
1335360	1083	437
1335405	783	39
1335435	1053	8
1335439	1461	654
1335482	1509	4246
1335490	972	1608
1335525	2895	2086
1335526	282	41
1335531	276	1193
1335548	3174	9722
1335562	1329	2356
1335577	903	527
1335626	2130	2717
1335632	1296	15569
1335633	1032	30099
1335653	1224	10525
1335667	2424	1260
1335701	1086	1589
1335743	975	0
1335754	996	1492
1335756	1086	2378
1335776	627	3759
1335777	1194	2230
1335794	2736	10949
1335812	2376	2773
1335832	1299	1115
1335850	519	2109
1335852	2487	0
1335863	810	413
1335873	1248	313
1335875	540	2557
1335879	822	458
1335880	354	136
1335891	711	318
1335903	657	77
1335963	1227	7886
1335980	855	243
1335982	1017	5213
1336036	987	0
1336050	1422	1925
1336072	1272	2700
1336077	1890	49289
1336164	1329	542
1336171	1356	1702
1336189	1230	3029
1336205	2217	7205
1336210	966	1711
1336289	699	685
1336300	2343	717
1336306	2610	1289
1336338	1038	11643
1336373	690	22
1336393	1296	1012
1336403	2214	8947
1336424	2007	3365
1336426	1413	4012
1336469	1662	2024
1336484	534	1678
1336508	4926	28771
1336520	816	1546
1336529	3045	4348
1336535	198	48
1336537	921	780
1336553	1305	4382
1336571	264	0
1336589	876	4111
1336607	837	4848
1336650	1575	823
1336665	969	166
1336667	1017	394
1336675	276	0
1336677	237	234
1336678	510	2086
1336688	2457	3699
1336732	786	1152
1336739	909	11369
1336766	1314	829
1336772	2475	1871
1336778	1575	3865
1336781	1173	2457
1336821	732	4842
1336847	1065	4877
1336886	1632	6658
1336889	3246	3664
1336892	1098	2208
1336895	1617	3079
1336896	1086	497
1336911	2328	27
1336922	999	1639
1336925	972	2305
1336939	312	8009
1336941	807	42
1336946	867	7589
1336979	1593	2542
1336995	969	133
1337012	1773	3297
1337019	888	1323
1337055	900	2348
1337132	195	0
1337156	2130	141988
1337168	417	3862
1337180	1260	687
1337195	2283	425
1337198	1584	2839
1337204	1995	30474
1337251	1902	38540
1337291	1302	2049
1337294	3408	285
1337306	855	3177
1337311	816	2553
1337313	1071	11485
1337335	561	216
1337358	903	445
1337369	2571	4736
1337402	471	35
1337412	1920	3228
1337415	234	0
1337423	3807	1708
1337446	3924	1609
1337447	918	1589
1337455	1143	15960
1337457	384	34948
1337459	1626	1829
1337486	1521	3528
1337487	885	414
1337494	2307	75
1337500	402	179
1337517	1362	5269
1337534	657	107624
1337540	606	444
1337581	3006	1272
1337620	1422	14942
1337638	525	549
1337704	1956	4380
1337732	1521	9304
1337747	3831	8116
1337766	747	21
1337768	2736	2898
1337809	3840	2273
1337811	1470	2107
1337831	1164	1614
1337837	867	13981
1337849	1671	1431
1337853	192	87
1337854	474	1574
1337859	1260	12931
1337861	342	9597
1337862	1173	1215
1337881	4188	11165
1337887	1014	1676
1337910	243	168
1337931	2328	3676
1337941	180	1158
1337947	1035	3381
1337948	1584	3151
1337954	417	55782
1337973	2124	8070
1337974	1644	375
1337978	726	108
1337987	1692	267
1338025	294	100
1338088	537	10529
1338095	1506	201
1338105	1149	5071
1338111	252	27042
1338116	264	94
1338127	897	5
1338155	1329	10132
1338163	558	49
1338164	2349	2879
1338187	1833	5455
1338231	1386	8836
1338238	333	2680
1338244	891	34
1338249	2574	4722
1338250	1410	6263
1338258	1278	9009
1338271	1428	66614
1338291	1083	6518
1338310	2160	2869
1338318	2967	3026
1338330	447	2667
1338334	306	3517
1338339	3102	5024
1338342	1206	2036
1338349	375	4612
1338355	1752	734
1338368	1299	653
1338380	507	74
1338444	1302	2431
1338476	1917	648
1338529	801	2321
1338558	606	291
1338580	906	1089
1338581	861	7465
1338608	2127	0
1338611	885	0
1338622	2046	7958
1338639	1215	17382
1338648	981	0
1338665	426	1495
1338673	960	148
1338676	246	230
1338691	744	562
1338695	891	3185
1338705	5301	7182
1338707	1710	22393
1338711	672	1222
1338748	738	27
1338757	2427	8083
1338763	2826	5620
1338846	1056	2120
1338863	903	0
1338875	792	345
1338887	930	1136
1338905	1884	2250
1338906	1533	18334
1338922	4623	6914
1338936	1473	0
1338948	717	0
1338949	588	2576
1338972	954	6514
1338975	510	5406
1338991	2427	0
1338993	519	547
1339037	3165	505
1339039	1788	734
1339095	657	983
1339107	723	3132
1339137	1110	10747
1339156	591	29007
1339203	930	454
1339215	1443	4187
1339281	1377	1011
1339292	2175	2116
1339299	984	1
1339326	2085	20129
1339333	777	11217
1339334	738	8355
1339375	2646	19869
1339411	1377	1799
1339415	1194	10499
1339420	459	4150
1339446	1671	3063
1339471	555	3353
1339479	1626	2473
1339480	471	191
1339489	717	37
1339501	963	1031
1339517	1902	3242
1339563	3729	6449
1339576	609	1134
1339582	2085	10260
1339591	1662	200
1339613	396	9624
1339624	546	9
1339637	333	2381
1339647	1203	2314
1339656	984	1536
1339683	1323	3936
1339687	726	1983
1339710	1389	542
1339723	4515	2547
1339789	2496	3171
1339811	1533	9176
1339829	231	0
1339858	1200	405
1339865	300	1163
1339880	897	1010
1339883	933	2980
1339893	1155	114
1339911	1164	2622
1339916	399	431
1339918	636	1412
1339931	3333	3702
1339955	1020	11394
1339960	969	58132
1339975	1158	40
1339987	1197	3542
1339992	837	1071
1340022	2010	5334
1340040	486	566
1340061	1263	10080
1340071	534	2775
1340085	459	173
1340090	1104	1583
1340091	669	28612
1340098	1353	96
1340105	387	1784
1340107	1080	381
1340109	516	3891
1340119	1284	652
1340126	267	614
1340159	2247	700
1340187	2796	803
1340194	1101	12
1340223	2376	8694
1340224	2193	3235
1340243	1203	10728
1340269	555	2113
1340289	1782	9635
1340296	1170	296
1340317	1302	377
1340351	2676	3004
1340392	1362	8764
1340400	1275	1168
1340407	1065	28335
1340410	966	1607
1340448	543	235
1340454	780	2246
1340462	1830	12087
1340473	1284	435
1340493	1284	281
1340500	1323	469
1340501	1122	2085
1340512	1032	2204
